student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,specialization,cgpa,internship_score,case_studies,dropout_status
STU_157880,Pushti Dyal,vamakshi20@example.org,+919871943390,Male,22,77.7,3.4,1,High,No,Marketing,6.3,1,22,0
STU_619444,Kritika Lall,varenyachana@example.com,+919321555477,Male,23,81.8,4.2,0,High,No,Marketing,7.53,8,19,0
STU_502200,Ria Mutti,doctorchaitaly@example.org,+916164500958,Female,18,87.6,3.6,0,Medium,Yes,Marketing,6.77,1,29,0
STU_582576,Hemang Viswanathan,ychowdhury@example.org,+916428889472,Male,19,96.7,9.6,0,High,Yes,Marketing,7.7,1,29,0
STU_398507,Chaman Dhillon,zsharma@example.org,+919565530961,Male,22,98.3,4.6,0,Medium,No,Marketing,5.97,3,37,0
STU_296811,Ganga Ranganathan,dsodhi@example.net,+918484762420,Female,18,93.9,4.2,0,Low,No,Marketing,8.17,6,48,0
STU_958198,Gautam Johal,nicholasdevan@example.org,+919928535704,Male,22,77.0,5.8,2,Medium,No,HR,6.45,2,32,1
STU_430038,Henry Pandey,jasmit51@example.com,+916464355480,Male,22,81.5,5.8,0,Medium,No,HR,6.63,5,36,0
STU_696658,Lohit Minhas,tpalla@example.com,+916936810342,Female,20,71.7,4.0,0,Medium,No,Marketing,5.99,8,32,1
STU_682744,Dhriti Mani,chakradev55@example.com,+918531634261,Male,20,89.9,3.0,0,High,No,Marketing,7.11,7,25,0
STU_614983,Simon Srinivasan,chamanshetty@example.net,+918022986798,Male,23,92.5,2.3,2,Medium,No,Marketing,7.63,3,10,1
STU_957316,Wakeeta Bajwa,vmall@example.com,+917664504934,Female,19,82.6,1.5,1,Medium,No,HR,7.65,9,10,0
STU_506395,Hamsini Bandi,janujamane@example.com,+916683114029,Male,21,89.2,0.6,0,Low,Yes,Marketing,7.72,8,37,1
STU_734638,Theodore Vohra,rmadan@example.org,+919970154200,Male,21,92.7,8.0,0,Low,No,Marketing,6.89,1,7,0
STU_304668,Ekaja Lalla,yuvraj73@example.net,+919165070510,Female,19,79.5,2.1,2,Medium,No,Marketing,7.87,8,14,1
STU_715852,Elijah Bora,janujaedwin@example.org,+918233369441,Male,20,80.0,3.7,0,Low,No,Marketing,7.54,1,6,1
STU_185399,Abdul Shroff,indira06@example.net,+917789198947,Male,23,90.3,5.7,0,Medium,Yes,Marketing,6.55,9,35,0
STU_883356,Alexander Gade,oliverray@example.org,+919918364642,Male,21,95.8,4.7,0,Medium,No,Marketing,5.61,1,38,0
STU_208317,Jhalak Mitra,warinderdugal@example.net,+917498547977,Female,23,90.7,7.9,0,Low,No,Marketing,5.8,9,44,1
STU_190118,Aarna Prasad,ushetty@example.net,+916673336778,Female,18,92.1,4.9,0,Medium,No,Marketing,5.49,5,27,1
STU_111960,Oeshi Varghese,azaan58@example.org,+917277244447,Male,23,69.9,7.0,1,Medium,No,Marketing,6.47,6,49,1
STU_621583,Brinda Wagle,triya30@example.com,+916495340533,Male,22,90.3,1.2,0,Medium,Yes,Marketing,7.84,8,21,0
STU_579581,Gopal Kalla,sanyachad@example.net,+918231549570,Male,22,82.2,7.1,0,High,No,Marketing,6.52,1,35,1
STU_455976,Jonathan Chacko,bhargavahiral@example.com,+916974650079,Female,22,81.3,3.1,0,High,No,HR,8.14,1,33,1
STU_775717,Nilima Gade,yadavipadmanabhan@example.org,+916952966328,Female,23,87.1,4.2,0,Medium,Yes,HR,5.96,4,44,0
STU_733804,Charita Bajaj,bawayauvani@example.org,+919872089821,Female,22,66.9,4.3,0,High,No,HR,7.32,5,25,0
STU_450491,Krishna Bassi,datearadhana@example.com,+917742521509,Female,18,93.9,1.6,1,Medium,No,HR,6.22,7,27,1
STU_610226,Upkaar Patla,tejas80@example.org,+916883056927,Female,19,51.2,7.7,1,High,No,HR,6.33,4,15,1
STU_986314,Devansh Bhagat,ranganathanishani@example.net,+919302760066,Male,21,75.5,1.8,0,Medium,No,Marketing,8.78,2,42,0
STU_781964,Harita Magar,spingle@example.com,+916686160779,Male,23,91.5,2.5,1,Medium,No,HR,8.29,7,8,1
STU_664710,Diya Som,chandautkarsh@example.org,+916244159671,Female,22,95.1,1.8,0,High,No,Marketing,5.83,1,9,1
STU_569269,Laksh Prashad,chanchal42@example.com,+918153182149,Female,18,97.9,12.2,0,Medium,No,HR,8.0,5,28,0
STU_923117,Mekhala Anne,janujahari@example.org,+919392771490,Female,20,72.2,9.5,1,Medium,No,HR,6.22,9,15,0
STU_156707,Tanvi Chaudhary,arunimalad@example.net,+916504319595,Female,20,82.4,2.8,3,High,No,HR,8.38,4,44,1
STU_577797,Bishakha Lall,edhitharaman@example.net,+918930068075,Male,18,86.5,3.5,0,Low,No,Marketing,6.8,2,27,1
STU_315521,Champak Rau,fradodhar@example.net,+917821899988,Female,21,78.5,3.9,1,High,No,Marketing,7.04,2,26,1
STU_666170,Thomas Cherian,balvrishti@example.net,+919715829606,Female,18,97.5,3.0,0,High,Yes,HR,7.9,5,25,0
STU_222643,Nihal Buch,yamini17@example.org,+919145150191,Male,20,86.6,8.0,0,Medium,Yes,Marketing,6.84,5,26,0
STU_174271,Gauri Kale,kchoudhry@example.com,+917245654486,Male,18,88.3,1.2,0,Medium,No,Marketing,7.36,5,30,0
STU_205507,Zaitra Pandit,abhiramlanka@example.net,+916462760283,Female,21,75.7,5.6,0,High,No,HR,7.0,2,16,1
STU_459673,Manan Tailor,wsavant@example.com,+919402009614,Male,21,70.0,4.5,1,High,No,Marketing,7.0,9,48,1
STU_155059,Manan Dixit,maanav44@example.net,+917598238408,Female,21,90.4,5.7,1,Medium,No,Marketing,6.22,9,13,1
STU_193319,Faqid Kakar,mganesh@example.net,+919033778706,Male,20,85.9,2.4,0,High,No,HR,7.31,8,44,0
STU_744422,Abhimanyu Lall,aryan68@example.net,+917921689579,Female,22,77.2,6.0,1,High,No,Marketing,7.29,8,39,0
STU_562544,Aarav Chandra,hemaluppal@example.com,+918034437683,Male,18,75.4,5.3,0,High,No,HR,7.98,6,47,1
STU_185313,Inaya Kannan,cshanker@example.net,+917096475094,Female,19,91.9,5.1,0,High,No,HR,6.42,8,9,0
STU_780550,Balendra Grewal,maniwakeeta@example.com,+918503111927,Male,18,82.6,8.3,0,Low,No,Marketing,6.81,2,48,0
STU_657621,Veda Bahl,alexanderkala@example.net,+916834642251,Female,21,87.6,6.3,1,Medium,No,HR,8.79,3,30,1
STU_873467,Jai Sunder,vasudhakaran@example.org,+916411410260,Female,18,72.9,3.1,1,Low,No,Marketing,6.48,3,7,1
STU_280442,Praneel Kale,menonsiya@example.org,+918795217848,Male,22,77.5,3.5,0,High,No,HR,5.56,5,8,0
STU_513768,Qabil Sachdev,madannathan@example.com,+918148569243,Female,21,86.9,3.9,0,Low,No,HR,6.68,6,46,1
STU_510536,Kevin Shanker,matthew95@example.org,+916391430708,Male,18,96.4,5.1,0,Medium,Yes,Marketing,6.91,6,45,0
STU_462594,Nikita Kaur,ravalanika@example.com,+919964904361,Female,19,69.7,4.2,0,Low,No,HR,7.9,6,29,0
STU_632416,Harshil Yadav,ojas55@example.net,+918457610710,Male,22,82.2,1.3,0,Medium,No,HR,5.22,1,28,0
STU_982189,Nathaniel Saxena,anika96@example.org,+917082728723,Male,20,94.8,2.1,1,Low,No,HR,7.74,5,39,0
STU_458433,Ekani Babu,taraksura@example.com,+918234673533,Male,21,67.6,3.8,0,Medium,No,HR,6.77,9,49,0
STU_837799,Chanchal Ganesan,qarin16@example.org,+917983319427,Male,22,96.3,4.1,0,High,Yes,Marketing,8.83,9,6,0
STU_762769,Yadavi Dayal,zsheth@example.org,+917834240201,Male,18,76.5,3.7,0,High,No,Marketing,6.02,6,44,1
STU_561253,Vrinda Kunda,loyalaarna@example.org,+919609850333,Male,22,79.3,6.2,0,Medium,Yes,Marketing,8.84,2,16,0
STU_376508,Tristan Bahri,fitan92@example.org,+919083971959,Female,19,70.9,5.5,1,Medium,No,HR,6.68,7,17,1
STU_994119,Gautami Sem,vkorpal@example.com,+916592485738,Male,22,87.3,3.5,1,High,No,Marketing,7.24,9,13,1
STU_776545,Noah Shroff,yachanabobal@example.net,+916769323129,Male,19,86.0,4.3,1,Medium,Yes,HR,6.32,8,22,0
STU_686294,Baljiwan Seth,advaithnanda@example.net,+916651646616,Female,20,99.3,13.6,0,High,No,Marketing,7.98,8,39,0
STU_464876,Advika Patla,gaurangi59@example.org,+917042226150,Female,19,93.2,2.5,1,Low,No,HR,5.75,9,36,1
STU_509954,Pratyush Grewal,akhalsa@example.com,+918811333772,Female,19,83.7,5.4,0,Medium,Yes,Marketing,8.54,8,37,0
STU_426723,Anmol Sarin,batraindrajit@example.net,+916239423674,Female,18,86.3,3.9,0,High,No,HR,8.7,2,15,0
STU_999543,Saumya Boase,walidavid@example.org,+919118710484,Male,22,98.9,4.9,1,Medium,Yes,HR,5.21,7,35,0
STU_251136,Qarin Roy,lankahredhaan@example.org,+919976538555,Male,20,72.3,3.5,0,Medium,No,HR,6.84,8,48,0
STU_415098,Rushil Narasimhan,llata@example.com,+916181146958,Female,18,85.5,2.8,0,Medium,No,HR,5.95,4,7,0
STU_483956,Anya Kibe,osavant@example.com,+919546198325,Male,18,98.9,2.0,0,High,No,HR,6.52,1,38,0
STU_587612,Aishani Goel,ranveer82@example.org,+918761215712,Female,22,98.9,0.5,1,High,No,HR,7.91,4,24,0
STU_661608,Rudra Setty,bhavika86@example.com,+918169443298,Female,19,77.2,4.1,0,Medium,No,Marketing,7.22,5,33,0
STU_859941,Ati Parmar,rajeshribajaj@example.net,+919827862167,Male,22,80.3,5.2,1,Medium,No,HR,5.17,5,49,1
STU_262692,Om Mohan,jonathankuruvilla@example.org,+919020011387,Female,20,91.8,1.1,0,Medium,No,Marketing,8.63,5,31,0
STU_102006,Oliver Hans,bhavanisehgal@example.org,+916830668458,Female,19,94.5,7.9,0,Low,No,HR,5.86,3,26,1
STU_152600,William Pandya,anita04@example.net,+917303770483,Male,22,88.5,8.6,0,Medium,No,Marketing,6.57,1,27,1
STU_842374,Eta Basu,aarnamukherjee@example.com,+919705309810,Female,20,81.0,2.3,0,High,No,HR,7.63,3,8,0
STU_732307,Zaitra Gandhi,indali61@example.org,+916683424466,Male,21,94.1,8.7,0,Medium,No,Marketing,6.88,5,11,1
STU_987298,Janani Bumb,charati@example.net,+919277568562,Female,22,94.5,3.9,0,Low,No,Marketing,7.93,3,38,0
STU_826855,Lipika Dutta,simon82@example.org,+918211552483,Female,22,97.0,6.5,1,Medium,No,HR,8.33,6,12,0
STU_190858,Patrick Dayal,omajakonda@example.org,+918306179478,Female,19,84.3,8.7,0,Medium,No,HR,6.96,9,15,1
STU_479920,Logan Nagi,mugdha13@example.org,+916396861922,Male,21,95.4,3.3,2,High,Yes,HR,6.44,7,46,1
STU_265151,Dakshesh Ahluwalia,balayamol@example.com,+917864611239,Female,22,89.0,2.4,1,Medium,No,Marketing,5.72,6,13,1
STU_378606,Ayaan Dayal,grout@example.org,+916335639862,Male,20,87.5,7.1,0,Medium,No,HR,8.14,1,24,0
STU_960351,Megha Dash,srivastavavaishnavi@example.net,+917066559294,Female,22,88.7,6.5,0,High,No,Marketing,8.93,6,13,1
STU_396349,Chaman Bumb,ylall@example.org,+917520241091,Female,20,73.5,7.1,0,High,No,HR,7.28,2,40,0
STU_823157,Elijah Deo,qvarkey@example.com,+917006932720,Male,21,73.6,1.6,0,Medium,No,Marketing,7.62,8,30,0
STU_218184,Sai Shan,gauridutta@example.com,+919013637499,Male,18,66.5,5.5,0,Medium,No,HR,9.05,5,31,1
STU_953846,Zilmil Sur,dchadha@example.net,+919107169086,Female,22,77.5,5.1,0,Medium,No,HR,7.34,9,48,0
STU_908668,Dakshesh Mukhopadhyay,fitan32@example.net,+919169888161,Male,21,55.7,0.5,1,Low,No,HR,9.27,7,12,1
STU_687995,Ubika Sachdev,mdubey@example.com,+919652715721,Male,20,78.4,4.8,0,Medium,No,Marketing,7.54,8,44,1
STU_542313,Chanchal Pingle,vrishtisinha@example.net,+917386793828,Male,18,88.2,7.9,1,Medium,No,HR,7.5,5,25,0
STU_582615,Tristan Kumer,berakrishna@example.com,+917920085009,Female,22,79.5,3.2,0,High,No,HR,6.17,8,34,0
STU_981485,Manya Krishna,oliver49@example.net,+919555018096,Male,18,84.2,4.1,0,High,No,HR,6.72,4,11,1
STU_219399,Samarth Thaker,amairachoudhry@example.org,+916367685400,Female,19,79.2,4.1,1,Medium,No,HR,6.69,1,43,1
STU_124520,Udarsh Chada,mahajananirudh@example.net,+919944238756,Female,20,83.9,5.9,0,High,No,Marketing,8.73,2,21,0
STU_178787,Diya Koshy,ejoshi@example.org,+918053978062,Female,19,83.1,3.9,0,Low,No,Marketing,6.92,9,13,0
STU_186505,Yashodhara Vala,libnimander@example.com,+917712119199,Male,20,88.9,3.1,0,Medium,No,Marketing,7.99,9,37,0
STU_767191,Aarna Contractor,mitterthomas@example.net,+919362112665,Male,23,93.8,8.3,0,Medium,No,HR,6.92,8,14,0
STU_725414,Reva Padmanabhan,abhiramsarna@example.org,+918240628560,Female,19,83.2,4.3,0,Low,No,HR,7.71,4,38,1
STU_860439,Girindra Bobal,nidrabansal@example.net,+916607325598,Male,20,85.5,5.1,1,Medium,No,Marketing,7.29,9,23,0
STU_995119,Odika Barad,keya72@example.org,+919637409408,Female,23,98.5,5.2,2,Medium,No,HR,6.1,7,19,1
STU_201543,Eesha Bal,shenoyfitan@example.net,+918834101857,Male,19,92.3,4.5,0,High,Yes,HR,8.45,7,20,0
STU_794273,Sara Deo,neel21@example.org,+918182634357,Male,21,81.4,8.1,0,Medium,No,Marketing,7.86,8,23,1
STU_416388,Oni Savant,jmaster@example.com,+918987290509,Male,20,85.7,14.0,0,Medium,No,Marketing,7.14,5,13,1
STU_802443,Aayush Srinivasan,asridhar@example.org,+919513291265,Female,20,88.1,0.9,1,High,No,Marketing,5.0,1,33,1
STU_131538,Shivani Bumb,xmandal@example.net,+919071177572,Female,21,79.8,1.9,2,High,No,HR,8.21,3,6,1
STU_644558,Bhanumati Bhatt,rushil26@example.net,+918289257400,Female,19,85.6,6.2,1,Medium,No,Marketing,6.78,2,37,0
STU_813782,Praneel Sibal,charjack@example.com,+919371667137,Male,22,93.3,9.9,0,Medium,No,Marketing,8.39,1,20,1
STU_395422,Keya Bansal,svasa@example.com,+916404566033,Female,18,90.1,6.2,0,Low,No,Marketing,5.87,2,21,0
STU_105149,Anirudh Comar,darpansabharwal@example.com,+916772519179,Female,20,75.5,5.0,0,Low,No,Marketing,6.9,1,37,0
STU_110860,Zinal Chatterjee,bkari@example.org,+916620551921,Male,22,98.0,1.3,0,Low,No,Marketing,8.65,7,23,0
STU_164014,Aachal Lad,binamuni@example.com,+916854447826,Male,18,78.2,4.3,0,High,No,HR,5.83,4,13,0
STU_803761,Meera Dyal,omisha08@example.org,+917781163918,Male,21,74.1,4.5,1,Low,No,HR,6.53,8,49,1
STU_594446,Wakeeta Dave,okrishnamurthy@example.org,+917246816858,Male,22,79.7,7.1,0,High,No,Marketing,9.52,5,43,0
STU_606421,Krishna Rao,mvig@example.org,+916441826771,Male,22,76.1,4.3,0,Medium,No,Marketing,7.07,6,15,1
STU_977920,Vivaan Setty,aahanavohra@example.com,+917372817396,Male,19,81.3,4.8,0,High,No,Marketing,6.65,2,22,0
STU_514876,Leena Gopal,hegdepooja@example.org,+918756572812,Female,20,86.6,7.1,0,High,No,HR,8.91,7,41,0
STU_210815,Jai Johal,dasskalpit@example.com,+916332944621,Female,18,98.9,3.7,0,High,No,Marketing,6.72,1,46,1
STU_757713,Amrita Nagy,dayitasami@example.org,+916304967733,Female,21,86.8,1.4,2,Medium,Yes,Marketing,8.46,1,22,1
STU_372759,Madhav Gokhale,nisha08@example.org,+917677576275,Female,23,92.5,3.7,2,Medium,No,HR,9.0,6,25,1
STU_962651,Manthan Rana,sulenidra@example.net,+917902102319,Male,19,87.2,3.6,0,Low,No,HR,7.0,5,46,0
STU_563291,Anika Nazareth,naveentank@example.net,+916799235780,Male,19,97.9,2.4,1,Medium,No,HR,6.35,3,21,1
STU_816558,George Mahal,smuni@example.com,+919938708042,Female,20,88.0,5.6,1,High,No,Marketing,7.09,3,24,0
STU_985954,Victor Datta,girindrakamdar@example.com,+916190558250,Male,19,89.6,7.7,2,Medium,No,Marketing,6.85,4,34,1
STU_468619,Girindra Som,schacko@example.net,+918132129172,Male,19,82.8,5.6,1,Medium,No,Marketing,7.87,6,5,0
STU_217460,Warhi Wagle,tjaggi@example.net,+917790446813,Male,22,90.0,2.9,1,Medium,No,Marketing,8.41,1,6,0
STU_982169,Ojas Bhavsar,sampathirya@example.net,+917659781901,Female,19,71.2,8.3,0,High,No,HR,6.16,8,30,1
STU_957145,Victor Shan,balhaar76@example.org,+917896078090,Male,22,90.7,1.1,0,Low,No,Marketing,7.42,8,36,0
STU_526263,Ishita Ramaswamy,gagan20@example.com,+919863318451,Female,18,89.1,6.3,0,Low,Yes,Marketing,9.22,9,5,0
STU_422955,Raagini Tiwari,saxenamegha@example.org,+918404525895,Male,19,81.0,4.8,1,Medium,Yes,HR,8.47,7,36,0
STU_365060,Jeet Comar,annenathan@example.org,+916375251387,Female,18,74.4,8.8,0,Medium,No,HR,7.99,1,23,1
STU_888499,Pahal Gole,chanchal29@example.com,+918030351512,Male,21,91.6,6.6,0,High,No,Marketing,6.84,3,39,1
STU_614249,Wakeeta Doshi,wmani@example.org,+918111797373,Female,22,86.6,1.0,0,Medium,No,HR,7.45,7,42,0
STU_702284,Mahika Wali,aashi74@example.net,+919589162463,Male,22,67.2,3.7,1,Medium,No,HR,7.92,8,20,1
STU_668350,Kavya Kala,sawhneyumang@example.org,+919047715911,Female,18,83.0,4.8,0,High,No,HR,7.76,7,49,0
STU_190868,Chatresh Mitra,shroffsamar@example.com,+918879791077,Female,18,85.6,1.2,1,High,No,Marketing,7.01,9,46,1
STU_444792,Vedika Pingle,hemal48@example.org,+917130258264,Female,22,93.8,5.7,0,High,No,HR,7.6,4,31,0
STU_256938,Oviya Mani,gmane@example.net,+919629736990,Male,21,99.1,8.6,0,Medium,No,Marketing,7.18,2,6,0
STU_924825,Aryan Dugar,fhans@example.net,+916779393139,Female,22,78.2,5.4,0,Low,No,HR,6.69,4,6,0
STU_696076,Dipta Ramaswamy,amrutasachdev@example.org,+919674257420,Female,21,97.9,8.0,0,Low,No,Marketing,6.7,1,48,1
STU_732999,Warda Kant,anshbarman@example.com,+916018514058,Male,18,93.1,2.3,0,Low,No,Marketing,7.06,8,43,1
STU_759203,Lajita Luthra,laksh55@example.org,+916571501740,Male,18,83.2,2.5,0,Medium,No,Marketing,8.29,6,6,0
STU_195405,Amara Chaudhuri,varshavarkey@example.com,+917479550243,Male,22,94.2,5.8,0,High,No,Marketing,6.62,4,7,0
STU_811737,Arjun Ghosh,jalsashah@example.com,+918106527471,Male,21,96.5,3.6,0,Medium,No,HR,6.07,2,23,0
STU_704806,Vaishnavi Anand,tanish86@example.com,+919662813352,Male,22,75.6,2.4,0,High,No,Marketing,6.91,6,7,0
STU_183720,Nirja Tank,bhatnagarbarkha@example.org,+917331845177,Male,23,94.5,10.0,1,Medium,No,HR,8.25,4,41,1
STU_969749,Bahadurjit Dar,peter32@example.net,+917173015910,Male,19,77.7,10.1,0,Medium,No,Marketing,6.66,4,29,0
STU_514708,Harshil Raval,srinivassathvik@example.org,+919832198252,Male,23,70.4,2.6,0,Medium,No,HR,7.25,1,32,1
STU_538461,Krish More,ksathe@example.org,+918691552341,Female,21,60.1,8.4,0,Low,Yes,Marketing,7.17,1,37,0
STU_288056,Lipika Choudhry,maharajabeer@example.net,+917962057917,Female,23,64.5,2.8,0,Medium,No,HR,6.66,6,38,0
STU_185226,Amrita Dey,bhavaniparmar@example.com,+918737826348,Male,23,88.6,3.0,0,Medium,No,Marketing,7.58,4,10,0
STU_793423,Fitan Thaker,msen@example.com,+916996099059,Female,21,91.4,5.6,1,Medium,No,Marketing,6.52,2,37,0
STU_225431,Anmol Bobal,mrama@example.com,+918495184359,Male,18,63.6,3.5,0,Medium,Yes,Marketing,6.62,1,37,0
STU_562460,Yasti Taneja,ishanvidixit@example.com,+917716457582,Female,22,90.0,4.5,0,Medium,Yes,HR,5.6,5,17,0
STU_795244,Ikbal Naidu,gargfarhan@example.org,+916435153844,Male,21,96.1,3.3,1,High,No,Marketing,7.92,9,6,1
STU_332924,Radha Shroff,lkrishna@example.com,+918773885962,Female,19,85.2,4.8,0,High,No,HR,7.86,6,40,0
STU_320663,Tara Nagar,bina61@example.org,+917656018263,Female,18,89.2,4.0,0,Medium,No,Marketing,6.99,1,7,0
STU_259389,Siya Chand,dayita78@example.net,+916949508991,Female,22,91.3,3.4,0,Medium,No,HR,7.32,3,25,0
STU_414615,Chavvi Kadakia,ria57@example.net,+919326180499,Female,21,79.0,3.1,1,Medium,No,HR,9.32,2,29,1
STU_659028,Aadi Warrior,gchopra@example.org,+919650953308,Male,18,82.7,6.0,0,Medium,No,HR,8.13,3,25,0
STU_566490,Owen Raghavan,nadkarnidhruv@example.com,+917744290637,Female,19,66.3,10.5,0,Low,No,Marketing,8.11,7,31,0
STU_539887,Qabil Dalal,indali98@example.net,+916395339291,Male,19,85.1,2.1,0,High,No,Marketing,7.78,2,22,0
STU_450406,Wishi Sachdev,unnati78@example.com,+917005339289,Male,19,89.9,1.7,0,Medium,No,Marketing,6.85,3,31,0
STU_807172,Anika D’Alia,ubasak@example.com,+916252456155,Female,22,83.9,5.9,0,Low,Yes,Marketing,6.91,4,44,1
STU_974826,Samaksh Singh,ugoyal@example.com,+919296293589,Female,18,92.0,2.5,1,Medium,No,HR,7.35,8,44,0
STU_666703,Hritik Das,kuruvillaadvik@example.com,+919936697146,Female,23,76.1,6.8,0,Low,No,Marketing,7.02,9,42,0
STU_465068,Wahab Divan,ekanta63@example.net,+917141476492,Female,21,75.8,3.4,0,Medium,No,HR,5.55,6,21,1
STU_352176,Dhriti Sekhon,emore@example.org,+918735521437,Male,23,68.8,3.1,0,Medium,Yes,Marketing,8.2,3,29,0
STU_976486,Zehaan Mukhopadhyay,veda39@example.org,+918230997543,Male,18,78.5,3.9,0,Medium,No,Marketing,9.45,6,46,0
STU_522196,Balhaar Rau,swaminathansiya@example.com,+917568463284,Female,18,96.5,6.6,0,Low,No,Marketing,7.24,4,40,0
STU_467109,Aarini Wadhwa,krishasur@example.net,+917562989522,Male,23,57.0,3.6,1,Medium,Yes,Marketing,6.86,1,18,1
STU_711513,Arunima Shah,badallaksh@example.org,+919541690031,Female,21,90.0,2.0,2,High,No,Marketing,7.8,3,19,1
STU_912432,Wridesh Kaul,urvikant@example.com,+919727799242,Female,23,83.4,4.2,0,Medium,No,HR,7.1,5,12,0
STU_777618,Vincent Devan,vsood@example.com,+918234189079,Male,21,84.8,2.2,2,Medium,No,HR,5.85,2,16,1
STU_898409,Bakhshi Raja,anjali04@example.org,+917230322650,Male,20,89.5,0.9,0,High,No,HR,6.6,4,7,1
STU_967035,Nicholas Sarma,jagdish67@example.org,+919636882090,Male,19,93.9,2.0,0,High,Yes,Marketing,5.56,4,10,0
STU_795863,Karan Dua,tandonikshita@example.net,+916869426528,Female,23,78.0,4.5,1,Low,No,Marketing,7.25,8,20,0
STU_956517,Ryan Chacko,indiramani@example.net,+917636777324,Female,21,84.4,7.0,1,Low,No,HR,5.97,4,28,1
STU_130912,Amrita Kalla,ekarajbath@example.org,+918801429540,Female,20,55.4,1.0,0,Low,No,Marketing,7.81,1,7,0
STU_521237,Praneel Chhabra,hbadami@example.org,+917318985960,Female,21,73.4,3.7,1,Low,Yes,HR,7.97,7,18,1
STU_666108,Falak Naidu,lila95@example.org,+916069013660,Female,20,92.4,3.0,0,Medium,No,HR,6.15,9,43,0
STU_523663,Jairaj Virk,rachita50@example.net,+916854954627,Female,19,88.1,9.6,1,Low,Yes,HR,7.84,4,38,1
STU_843404,Zansi Mistry,jagvi73@example.com,+917295082720,Male,18,95.0,4.0,0,High,No,Marketing,7.29,5,24,1
STU_383689,Indrajit Kannan,eiravatisaran@example.com,+917282497902,Male,18,86.1,1.9,1,Medium,No,HR,7.86,4,26,0
STU_192846,Pavani Chandran,tchauhan@example.net,+916413435027,Male,20,57.4,4.0,1,High,No,Marketing,7.7,1,49,0
STU_500537,Vasatika Reddy,obose@example.net,+916161891209,Male,22,87.0,7.4,1,High,No,HR,6.47,1,49,0
STU_290134,Yachana Aurora,robertbhandari@example.net,+916527227116,Female,18,57.4,2.4,1,Medium,No,HR,7.7,8,30,1
STU_371119,Unni Raman,lbahri@example.com,+919168593415,Male,21,89.3,1.7,0,Low,No,Marketing,8.81,5,10,0
STU_941222,Finn Bir,meerasachar@example.com,+919154119364,Male,18,83.5,2.1,1,High,Yes,HR,7.04,7,20,1
STU_165368,Brijesh Prashad,murtyhema@example.com,+916500630949,Female,18,76.8,4.1,1,Medium,No,Marketing,7.2,3,24,1
STU_782576,Kalpit Sachar,tanviparmar@example.com,+919798469977,Male,21,81.4,13.6,0,Low,No,Marketing,5.36,3,37,0
STU_430149,Advika Badami,tarak68@example.com,+917386029302,Male,22,94.2,3.6,1,Medium,No,Marketing,7.06,3,9,1
STU_484618,Anay Kohli,lghosh@example.net,+918881294073,Female,23,60.6,12.2,1,Medium,Yes,Marketing,7.82,2,33,0
STU_779773,Faraj Chaudhuri,prabhuavni@example.org,+919643264885,Male,18,94.6,3.5,0,Medium,No,Marketing,7.45,5,38,1
STU_518002,Sai Venkataraman,kamdarom@example.org,+916084341220,Female,18,84.3,6.9,0,High,No,HR,7.09,6,15,0
STU_711191,Eshana Sagar,oeshi70@example.org,+917251248580,Female,19,86.9,0.9,2,Medium,No,HR,6.83,4,45,1
STU_227652,Qushi Hayer,hredhaan62@example.com,+918961600873,Male,20,94.8,7.6,0,High,No,Marketing,7.91,2,9,0
STU_252760,Raagini Krishnamurthy,zaid82@example.net,+916480349062,Male,22,82.9,2.2,0,Low,No,Marketing,5.97,6,28,0
STU_831037,Gunbir Kala,yashodharajani@example.com,+917763055592,Female,19,86.5,12.4,1,Medium,No,HR,6.99,5,7,1
STU_535091,Abdul Agate,wadhwavedhika@example.com,+916437968148,Female,21,63.2,4.0,0,Medium,No,Marketing,8.77,3,38,0
STU_854421,Ishaan Sahni,atharv58@example.org,+919374622809,Female,23,86.4,5.5,0,High,No,Marketing,8.3,9,18,0
STU_213783,Sarthak Gara,rajatadhawan@example.org,+918763470811,Female,18,66.8,5.8,0,High,No,HR,6.93,3,22,0
STU_113859,Avni Shan,tristan80@example.com,+918760625834,Female,18,90.3,4.2,0,Low,Yes,Marketing,7.74,3,14,0
STU_268467,Farhan Balan,pillaysaanvi@example.net,+917076899155,Male,19,60.1,2.5,2,High,Yes,Marketing,8.8,1,44,1
