student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,department,cgpa,project_score,coding_skills,dropout_status
STU_124914,Guneet Om,tanveerkapoor@example.org,+917887355491,Female,21,86.3,6.8,1,Medium,No,CS,6.72,47,2,1
STU_526718,Farhan Chowdhury,anika24@example.net,+917495623256,Male,21,84.5,1.8,1,Medium,No,ME,7.73,52,3,1
STU_862704,Ekapad Randhawa,abhimanyumisra@example.com,+916378795444,Female,20,94.9,2.7,0,Medium,No,ME,8.27,71,4,0
STU_699009,Rushil Pillay,theodoreanand@example.org,+918318444935,Male,21,84.8,8.4,0,Low,No,ME,6.43,82,1,0
STU_571701,Samuel Behl,ycherian@example.org,+916179637346,Male,23,90.4,1.2,0,Medium,No,EC,7.68,79,5,0
STU_357213,Tanveer Verma,zkhalsa@example.com,+919370145516,Female,23,93.8,3.2,0,Low,No,CS,8.33,56,1,0
STU_908337,Faras Morar,yashodabobal@example.org,+916585237801,Female,18,88.2,5.6,0,High,No,CS,7.8,28,9,0
STU_673800,Advik Bora,tsangha@example.com,+916914879678,Female,23,83.4,6.5,1,Medium,No,EC,4.0,95,2,1
STU_487219,Charvi Minhas,vraj@example.org,+918359377670,Female,23,61.9,3.3,1,Medium,No,EC,5.65,79,5,0
STU_582137,Yug Parmar,devanshchaudhry@example.org,+919919610102,Female,20,77.3,4.7,0,Medium,No,CS,6.31,42,5,0
STU_138154,Udant Ramanathan,faqidsama@example.net,+918393975524,Female,21,88.1,1.0,0,Low,No,EC,8.65,44,3,0
STU_490406,Ati Manne,harshil19@example.net,+917408196805,Male,19,86.3,8.3,1,Medium,No,CS,5.71,80,3,0
STU_551882,Harshil Basak,idikabansal@example.org,+917348049140,Male,20,80.4,3.4,3,Medium,No,ME,6.34,23,2,1
STU_774944,Yamini Tata,yutika31@example.net,+917194467071,Male,19,77.8,3.5,1,High,No,CS,6.29,81,9,0
STU_725488,Anika Bansal,ranbirramachandran@example.org,+917682093071,Female,20,97.1,3.6,0,Medium,No,EC,7.08,80,7,0
STU_959477,Meghana Ratti,abharama@example.net,+918390423855,Male,20,91.3,3.5,0,Low,No,EC,7.61,38,7,0
STU_325079,Qabil Venkatesh,luckybhatt@example.com,+918795596331,Female,23,62.6,6.3,0,High,No,EC,6.67,63,1,0
STU_160561,Daksha Raghavan,nigamatharv@example.net,+916988199873,Male,22,81.0,4.6,0,High,No,CS,8.9,92,5,0
STU_461946,Qadim Nanda,baghyawatibhandari@example.com,+916112459365,Female,20,81.8,5.7,0,Medium,Yes,CS,6.94,70,5,0
STU_470213,Amol Mani,praneel60@example.org,+917289499681,Male,22,70.8,4.3,0,Medium,No,ME,6.38,50,8,0
STU_759225,Falan Bora,aishani14@example.com,+917740724659,Male,23,87.6,4.0,0,Medium,No,EC,4.0,79,3,0
STU_741524,Banjeet Ramakrishnan,sabharwalvaishnavi@example.com,+919780500162,Male,18,81.1,2.5,0,Medium,Yes,CS,7.16,74,9,0
STU_462802,Frado Solanki,unnati68@example.net,+919921316852,Female,21,91.4,8.8,0,Low,No,EC,6.97,69,3,0
STU_882938,Lopa Pai,darikakapoor@example.org,+918261249186,Female,19,77.1,2.8,0,Low,No,ME,7.35,99,5,0
STU_461569,Garima Tak,sethlogan@example.net,+918452911664,Female,23,90.7,2.9,0,Medium,No,ME,6.55,24,5,0
STU_796449,Brinda Choudhary,kabir07@example.com,+917338667860,Male,21,86.0,5.5,1,Low,No,ME,7.18,79,4,0
STU_956708,Priya Iyer,reddyekavir@example.com,+917570529583,Female,21,88.1,2.2,0,Medium,Yes,EC,8.26,79,2,0
STU_446679,Nidra Kohli,uben@example.net,+918171196647,Female,19,78.9,7.3,0,Low,No,EC,7.33,49,1,0
STU_921536,Nihal Krishnamurthy,uhalder@example.org,+919412508845,Female,22,88.8,3.0,1,High,Yes,EC,7.66,54,9,0
STU_946166,Panini Kaur,rajedhitha@example.com,+918601769860,Male,23,73.2,3.7,0,Low,No,ME,6.58,78,9,0
STU_487597,Lekha Bala,hemal61@example.org,+917169973614,Male,21,95.2,5.9,0,Low,No,CS,8.19,98,7,0
STU_644246,Harshil Chaudhry,sara38@example.org,+919920280452,Male,22,73.9,6.2,1,Medium,No,ME,6.32,52,6,0
STU_372342,Patrick Raja,baralchavvi@example.net,+917157533087,Female,23,90.0,8.4,0,Low,No,EC,7.67,23,5,0
STU_343279,Advay Vasa,tamanna49@example.net,+916568127108,Male,21,76.1,3.3,1,High,No,EC,6.59,92,3,0
STU_385720,Omya Viswanathan,buchsamuel@example.org,+917665332255,Female,21,82.5,0.7,0,High,No,EC,7.11,80,4,0
STU_440311,Tanay Bhardwaj,chanakya77@example.org,+917969303773,Female,20,91.4,4.7,3,High,No,EC,6.95,80,7,1
STU_521712,Xavier Hans,dchatterjee@example.com,+918472677278,Male,22,81.8,9.6,1,Medium,Yes,ME,8.89,34,2,0
STU_169292,Orinder Pillai,nathkaran@example.com,+917998071592,Male,22,72.7,12.5,0,Medium,No,CS,7.94,81,3,0
STU_379072,Jack Krishnan,ramanathanekaja@example.net,+919596844043,Female,23,89.6,2.4,0,High,Yes,CS,8.45,22,5,0
STU_841362,Reyansh Chandra,ikrishnan@example.org,+916240764463,Male,19,95.4,3.6,0,High,No,ME,7.07,59,5,0
STU_650895,Zansi Bhandari,parmerliam@example.com,+917208852239,Male,23,73.8,1.8,0,Medium,No,EC,8.26,91,8,0
STU_989756,Anika Nigam,patelyasti@example.org,+919068868481,Female,21,93.5,1.1,1,Medium,Yes,EC,5.3,29,2,0
STU_171288,Nikita Taneja,xsunder@example.com,+918590354589,Male,21,82.2,5.1,1,Medium,No,ME,6.58,49,6,0
STU_514773,Champak Banik,fmahal@example.com,+918047049158,Male,22,81.5,8.0,0,Low,No,ME,7.99,48,7,0
STU_727051,Dev More,lakshbalan@example.net,+916174546182,Female,19,96.7,5.8,0,Medium,No,CS,7.6,59,8,0
STU_554372,Luke Sen,jhaveriagastya@example.org,+919856437783,Female,20,93.4,3.6,0,High,No,ME,4.58,53,7,0
STU_522054,Nathan Shroff,rajata85@example.com,+918004767891,Female,19,91.6,3.7,1,High,No,ME,6.0,21,9,0
STU_321741,Niharika Gill,hbhalla@example.com,+919250899478,Female,21,91.3,4.4,1,High,No,EC,5.37,64,4,0
STU_242562,Amruta Batta,saisahota@example.com,+918564032459,Male,21,84.1,5.9,0,High,No,ME,5.39,80,8,0
STU_679081,Samesh Mannan,rajeshrikhanna@example.com,+918469084496,Female,23,80.4,4.5,0,High,No,EC,4.9,31,5,0
STU_760054,Harshil Sem,gwason@example.net,+918764760592,Male,22,88.8,6.9,0,Medium,No,ME,4.71,52,8,0
STU_926646,Indira Nadkarni,jairajvarty@example.net,+916366399836,Male,20,88.2,5.1,0,High,Yes,ME,6.38,51,5,0
STU_928556,Janaki Sachdev,gayathribala@example.net,+916340215667,Female,19,86.9,3.6,0,Medium,No,EC,5.73,97,3,0
STU_487439,Abdul Khare,odikahayre@example.com,+917003484582,Male,18,83.4,2.0,2,Medium,No,ME,7.56,20,7,1
STU_237046,Nidra Menon,abhimanyu08@example.org,+918457098712,Male,21,62.2,2.3,1,Medium,No,CS,7.78,61,7,0
STU_510824,Wahab Buch,kabirbehl@example.net,+919861549565,Female,22,80.5,6.0,1,Medium,No,ME,6.52,77,6,0
STU_343663,Bahadurjit Krishnan,ishwardhillon@example.net,+919412620602,Male,19,88.9,3.7,0,Medium,No,ME,5.18,76,6,0
STU_887751,Urmi Sura,chamelichacko@example.com,+919796058725,Male,19,94.4,8.9,0,Medium,Yes,ME,7.38,62,5,0
STU_304338,Warhi Dhawan,gborah@example.org,+919419100800,Male,22,75.4,9.1,0,Medium,No,ME,5.39,96,1,0
STU_699001,Dakshesh Shroff,thakermaanav@example.org,+916124712987,Female,18,96.2,6.5,0,Medium,No,ME,7.92,91,6,0
STU_646857,Amrita Setty,isaiah46@example.com,+919499883769,Female,22,86.0,3.2,0,Medium,Yes,ME,7.42,59,3,0
STU_536389,Christopher Mohanty,yashodalata@example.com,+916405612186,Female,21,63.1,2.1,0,Medium,No,ME,7.75,88,1,0
STU_279182,Vaishnavi Kumar,lankatarak@example.org,+919232624239,Male,20,56.3,7.7,1,Medium,No,ME,7.17,99,8,0
STU_362814,Priya Bains,fiyaz99@example.net,+918473977696,Male,20,93.2,6.0,1,Medium,No,CS,5.96,65,8,0
STU_641735,Tara Bakshi,virkqabil@example.net,+917052710973,Female,20,74.0,7.1,1,Low,No,ME,6.99,75,3,0
STU_913598,Shravya Das,oliver74@example.com,+919349326630,Male,22,72.3,1.1,0,Medium,No,CS,8.12,95,3,0
STU_433146,Liam Jhaveri,bkala@example.com,+918998501836,Female,19,66.2,5.2,2,High,No,ME,8.02,39,6,0
STU_495083,Chaitaly Vala,lparikh@example.com,+916347441862,Female,18,81.0,5.5,0,High,No,ME,5.62,20,9,0
STU_199720,Aarna Chand,zsrinivasan@example.org,+917755188800,Male,22,87.4,2.1,0,High,No,CS,9.84,85,6,0
STU_821212,Atharv Chad,zpathak@example.org,+917083678887,Male,18,91.3,4.0,0,High,No,ME,7.24,72,3,0
STU_588001,Gabriel Rai,yatin14@example.com,+916146717335,Female,23,95.2,2.9,2,Medium,No,ME,6.51,98,1,1
STU_881516,Rohan Goyal,blal@example.org,+919691475023,Male,22,90.8,2.1,0,Medium,Yes,CS,6.63,45,2,0
STU_372570,Alka Iyengar,kbedi@example.org,+919053503389,Male,21,91.3,1.8,0,Low,No,ME,4.0,92,5,0
STU_122838,Jai Kunda,tristan05@example.net,+918873931133,Female,19,97.1,6.9,0,High,Yes,CS,6.76,32,2,0
STU_574374,Michael Nigam,bhavika74@example.net,+918855920248,Male,23,81.6,6.7,0,Medium,No,EC,7.94,39,1,0
STU_419723,Kamya Sachdeva,rsavant@example.com,+918523702866,Female,20,91.3,4.1,0,Medium,Yes,CS,6.68,20,6,0
STU_966670,Anvi Chaudhary,varenyamohan@example.net,+917190056308,Male,22,90.2,7.1,0,Medium,Yes,CS,7.93,88,8,0
STU_186975,Diya Wason,rajatarajagopalan@example.org,+919975554916,Female,23,73.0,5.7,0,High,No,EC,5.82,99,3,0
STU_214175,Gaurangi Goel,tverma@example.org,+916482576234,Male,20,93.5,2.8,0,Medium,No,EC,7.11,71,3,0
STU_604877,Pavani Jain,vgour@example.org,+916655470364,Female,22,99.0,2.4,1,Medium,No,ME,4.0,68,7,0
STU_583867,Fitan Aurora,liamnaidu@example.com,+917686553925,Female,23,84.7,7.2,1,High,No,EC,6.95,74,2,0
STU_487741,Wakeeta Mangal,kalerehaan@example.net,+919724031682,Male,23,79.4,2.3,1,Low,No,EC,7.83,45,3,1
STU_344322,Jagdish Chhabra,yuvrajdhillon@example.net,+916848971072,Male,18,75.9,5.7,0,Low,No,EC,6.69,28,6,0
STU_123556,Baghyawati Natt,dhans@example.org,+919116809905,Female,22,93.2,2.6,0,Medium,Yes,CS,6.89,55,6,0
STU_924982,Garima Sodhi,warhikuruvilla@example.net,+916924351810,Female,18,73.6,1.8,1,High,No,CS,7.61,51,7,0
STU_696082,Chavvi Barad,sdoctor@example.org,+919446940962,Male,18,80.8,5.6,0,High,Yes,CS,9.03,31,4,0
STU_723621,Zansi Pandey,tailorharita@example.com,+917654724988,Male,21,96.1,2.2,0,Medium,Yes,ME,7.62,86,1,0
STU_564129,Ati Ramanathan,ishita80@example.com,+917161944801,Male,20,79.5,5.0,0,High,No,CS,5.0,20,9,0
STU_627932,Neha Guha,theodore70@example.org,+919541685746,Male,19,92.1,3.4,0,Low,No,ME,6.93,69,1,0
STU_798052,Udant Dhar,badamihemal@example.net,+917029603865,Female,21,89.3,6.6,1,Medium,Yes,EC,5.0,46,4,0
STU_115216,Girik Sangha,daliaanmol@example.org,+916358587105,Male,22,77.9,1.5,0,Low,No,CS,4.91,46,1,0
STU_966176,Victor Nagar,beneesha@example.net,+919413059446,Male,20,75.0,5.6,1,Medium,No,EC,4.78,35,6,0
STU_732956,Tamanna Upadhyay,gaurangibumb@example.org,+919649965446,Male,21,91.1,7.6,0,Low,No,EC,5.05,59,3,0
STU_705754,Aarav Soman,yashodhara23@example.com,+919945842033,Female,18,97.7,2.4,0,Medium,No,EC,7.0,39,7,0
STU_413690,Shaurya Shanker,ksachar@example.com,+916684206885,Male,22,79.4,5.9,1,Low,No,EC,6.22,97,4,1
STU_592814,Inaya Zachariah,cshere@example.com,+917521229268,Male,23,73.8,1.4,0,High,No,ME,7.21,87,6,0
STU_144489,Vidhi Agate,zpatil@example.com,+918260881346,Male,18,86.2,2.5,0,Low,No,EC,7.99,26,9,0
STU_693312,Saanvi Sangha,ishanvi88@example.org,+917722922498,Female,21,78.5,0.8,0,Medium,No,ME,6.14,86,6,0
STU_372206,Dipta Sridhar,abeer01@example.net,+918396260268,Female,18,84.6,5.5,0,High,No,CS,5.89,98,1,1
STU_363042,Samaksh Dewan,buchinaya@example.net,+916581013452,Female,22,84.6,1.6,0,Medium,No,CS,4.66,41,9,0
STU_686978,Zansi Tella,damyantimemon@example.net,+917598668826,Female,19,95.3,2.6,0,High,Yes,EC,5.41,46,7,0
STU_275443,Mahika Mannan,sbhattacharyya@example.net,+918453322354,Female,18,78.6,1.4,1,Low,No,EC,7.11,21,8,0
STU_785892,Ayush Bhakta,darsh94@example.net,+917650154600,Male,21,62.4,3.0,0,Medium,No,EC,6.16,72,3,1
STU_343652,Naveen Barad,hnatarajan@example.net,+916580094082,Male,18,59.5,3.3,3,Low,No,EC,6.95,27,6,1
STU_982532,Qadim Bhakta,saumya24@example.com,+917759639313,Female,20,76.1,4.5,0,Medium,No,EC,4.15,29,3,1
STU_185057,Janya Master,lsheth@example.org,+916502617536,Female,19,73.8,12.0,0,Medium,No,ME,7.18,25,2,0
STU_202116,Gayathri Parikh,umangat@example.com,+919336487079,Male,19,75.7,2.4,0,Low,Yes,CS,6.88,32,4,0
STU_703377,Urmi Jha,manya46@example.com,+917894056505,Female,20,88.7,7.3,0,Medium,No,ME,5.72,93,6,0
STU_442686,Sathvik Contractor,tooryug@example.org,+917814363311,Female,18,83.0,4.0,0,Low,No,EC,8.49,99,5,0
STU_284682,Faras Sura,amaira92@example.org,+917453354714,Male,18,72.8,5.4,0,Medium,No,CS,7.84,57,3,0
STU_102507,Alka Goyal,vivaansuresh@example.net,+917417157973,Female,22,69.0,3.1,0,Medium,No,CS,7.33,59,4,0
STU_459882,Tejas Reddy,shivanshgill@example.net,+916935364702,Female,19,94.4,4.7,0,Medium,No,EC,7.44,89,9,0
STU_411538,Nikita Hora,rachana54@example.org,+917222495029,Female,20,87.1,10.3,0,Low,No,CS,5.33,93,3,0
STU_295554,Rudra Nath,jnagy@example.net,+917439620177,Male,19,94.5,6.7,0,High,No,CS,5.72,78,5,0
STU_129122,Ekalinga Loyal,lakshjaggi@example.com,+918526808784,Female,19,96.0,3.7,0,Medium,No,EC,7.85,56,1,0
STU_339119,Sara Goswami,andrew99@example.com,+916763271908,Male,20,81.8,8.6,0,Medium,No,ME,5.87,95,6,0
STU_549214,Oviya Agarwal,bahlranveer@example.net,+918547398333,Female,23,87.8,0.8,0,High,No,ME,7.63,68,1,0
STU_487683,Finn Dara,rtoor@example.net,+919431392157,Male,18,85.6,5.0,0,Medium,No,CS,6.83,22,7,0
STU_138380,Rayaan Bora,usarraf@example.net,+918170442880,Male,19,80.2,8.9,0,Medium,No,ME,7.79,96,8,0
STU_918162,Odika Pillay,ekajaiyengar@example.org,+919545269007,Female,20,67.2,4.7,0,Medium,No,CS,6.89,70,2,0
STU_663615,Ishwar Wason,sai87@example.net,+919923321632,Female,21,97.3,2.2,1,High,No,ME,7.07,32,7,0
STU_849793,Chameli Kari,rayaan49@example.org,+916973679246,Male,19,88.9,5.3,0,Medium,No,EC,7.81,47,3,0
STU_432741,Januja Wason,divyarajagopal@example.com,+919887332763,Male,21,81.3,5.3,0,High,No,ME,5.03,69,8,0
STU_212477,Omkaar Pillay,gkoshy@example.com,+917520736453,Female,22,74.4,3.4,0,Medium,No,CS,4.24,63,4,1
STU_428376,Ekta Kuruvilla,baljiwanagate@example.org,+919720194718,Male,20,83.5,6.6,0,Medium,No,ME,7.4,58,5,0
STU_914212,Riya Sane,chaudryabha@example.com,+919361764666,Female,23,87.8,3.0,0,Medium,No,CS,9.27,86,7,0
STU_851671,Nidra Dhillon,ekantachaudry@example.com,+917844592981,Male,18,72.5,4.9,0,High,Yes,ME,5.66,25,7,0
STU_207432,Meghana Parikh,jagat86@example.net,+917544808520,Female,18,80.0,4.8,0,Medium,No,ME,4.24,31,2,0
STU_815992,Oni Chowdhury,prisha00@example.com,+918571635693,Female,21,92.2,2.6,0,Medium,No,ME,8.97,79,4,0
STU_472621,Krisha Natt,aditya29@example.net,+917952270698,Female,23,99.3,3.9,0,High,No,CS,6.8,89,6,0
STU_895500,Zaitra Sani,arunimamander@example.com,+917083976179,Female,22,84.5,6.7,0,Medium,No,ME,9.45,89,6,0
STU_468412,Aishani Seth,urmikarpe@example.net,+917524328401,Male,21,87.2,2.2,0,High,No,CS,6.78,24,4,0
STU_607114,Ekani Ahluwalia,ubir@example.org,+918960632771,Male,22,93.7,2.0,0,High,No,EC,7.22,69,2,0
STU_298142,Ekaraj Sibal,fbhagat@example.org,+917345220689,Male,22,60.2,5.0,0,Medium,No,ME,7.42,35,9,0
STU_458369,Chaitanya Jha,sarnakrisha@example.com,+916724156367,Female,23,95.2,3.2,0,Medium,No,ME,7.4,92,4,0
STU_330636,Amaira Tailor,yatin72@example.org,+919780145417,Female,20,72.8,5.2,0,Medium,No,CS,6.21,37,1,0
STU_810233,Abeer Taneja,balendra38@example.com,+917838127655,Female,22,90.2,2.0,1,High,No,EC,7.03,82,3,1
STU_196574,Ubika Dash,amaster@example.com,+919478181407,Male,21,91.3,4.5,0,Medium,No,CS,7.4,43,6,0
STU_988390,Viraj Pathak,mohini69@example.org,+916946105153,Female,19,57.0,4.3,0,High,No,CS,8.17,34,9,0
STU_250824,David Bhatt,unnatikakar@example.com,+918185410515,Female,20,82.7,5.0,0,Medium,No,ME,5.0,35,3,0
STU_908244,Bhavini Kannan,bhavanitak@example.com,+918106076479,Male,19,86.1,10.0,0,Low,Yes,ME,7.49,89,5,0
STU_818474,Anjali Goda,ranbirbaral@example.org,+917619119457,Female,18,86.4,5.1,0,Medium,No,ME,8.3,28,1,0
STU_611497,Jalsa Rajagopalan,praneel31@example.com,+916178278582,Female,22,89.9,5.9,1,Medium,No,EC,7.09,73,1,0
STU_710966,Dakshesh Ramesh,hemapradhan@example.org,+916795009407,Female,19,68.0,2.4,0,High,No,ME,8.24,79,3,0
STU_623759,Jairaj Patil,tmangat@example.net,+916603565650,Female,18,90.3,3.9,0,High,No,ME,4.91,80,4,0
STU_997403,Leela Bhandari,yagnesh61@example.net,+916647719164,Female,18,81.7,7.4,0,Low,No,EC,6.18,62,5,0
STU_858630,Upadhriti Hayer,kotharikai@example.net,+918178529446,Female,23,81.2,1.7,0,Medium,No,ME,5.19,54,5,0
STU_750032,Ranbir Borde,jagatkota@example.com,+918500698732,Male,23,74.4,3.1,0,High,Yes,EC,6.18,34,4,0
STU_990734,Vansha Bhatnagar,damyanti11@example.com,+918737844636,Female,19,92.7,0.7,0,Medium,No,ME,8.83,79,4,0
STU_748893,Finn Sachar,santyash@example.net,+919751417114,Male,20,80.0,4.1,0,Medium,No,EC,7.62,28,4,0
STU_377337,Rohan Raval,saggarwal@example.net,+916324215428,Female,21,87.4,1.5,0,Medium,Yes,EC,6.34,88,6,0
STU_597711,Nirja Nori,farhan68@example.com,+917371571190,Male,21,59.8,1.4,0,High,Yes,EC,7.85,49,6,0
STU_419054,Chakradev Chaudhuri,edwinlibni@example.org,+917729954795,Female,21,81.2,1.9,1,Medium,Yes,EC,7.26,20,5,0
STU_446939,Zehaan Nigam,wasonosha@example.org,+917687547931,Female,22,77.5,2.9,0,Medium,No,ME,6.65,39,2,0
STU_820963,Yug Rastogi,sharafkala@example.com,+916681642023,Male,18,92.2,3.4,1,High,No,ME,8.4,66,5,0
STU_160168,Charita Chand,vpuri@example.org,+918256691999,Male,21,74.4,5.7,0,Medium,Yes,ME,6.47,51,6,0
STU_732386,Liam Dugar,lmander@example.com,+917649807085,Female,21,94.1,5.2,1,Low,No,ME,5.97,61,8,0
STU_652781,Turvi Butala,mason99@example.com,+918711061205,Male,18,74.3,2.2,0,Medium,No,EC,7.72,79,1,0
STU_693157,Lajita Iyengar,msagar@example.com,+917272239451,Female,19,89.7,4.0,0,High,No,CS,5.34,86,6,0
STU_940039,Hemangini Natt,jpandya@example.com,+917486801472,Female,21,74.5,6.0,1,High,No,EC,6.9,96,9,0
STU_179226,Tejas Venkatesh,rswaminathan@example.org,+919582396804,Male,19,99.2,3.4,0,Low,Yes,EC,6.46,75,6,0
STU_555464,Avi Rao,cwadhwa@example.org,+919491269464,Female,18,92.3,1.6,1,Medium,No,CS,7.37,90,2,1
STU_429144,Riya Dasgupta,zilmilchauhan@example.com,+919351799156,Female,18,84.1,3.4,0,Low,No,ME,6.56,72,7,0
STU_166484,Adweta Sharaf,nirjaprabhu@example.net,+918405046762,Female,21,84.7,4.0,0,Medium,Yes,EC,4.66,33,4,0
STU_161015,Andrew Borah,yashodharasalvi@example.org,+916433821959,Female,19,80.4,2.4,0,High,Yes,ME,8.86,89,1,0
STU_981723,Naksh Gill,bimalamisra@example.com,+917141054058,Male,22,87.7,4.4,0,Low,Yes,ME,7.83,35,2,0
STU_392691,Samuel Madan,cgola@example.org,+917211869590,Female,21,92.0,3.6,0,High,No,CS,6.81,35,9,0
STU_793432,Shaurya Gill,ksarin@example.com,+918514253597,Male,20,62.0,1.2,0,High,No,CS,5.88,82,8,0
STU_494396,Teerth Arora,yoshita01@example.com,+919543496278,Male,19,92.6,6.1,0,Low,No,EC,7.63,75,8,0
STU_465505,Neelima Dar,senparth@example.com,+916544668388,Female,22,89.1,4.4,0,Medium,No,CS,7.19,53,4,0
STU_840105,Dominic Wali,wazirchaudry@example.net,+919233873470,Female,18,82.8,1.2,0,Medium,No,CS,7.15,36,8,0
STU_489582,Sara Samra,bdas@example.org,+917684201041,Female,22,87.9,1.6,1,Low,No,EC,6.48,81,9,0
STU_986836,Max Morar,tanayoza@example.org,+916613839765,Female,18,78.6,1.2,1,High,No,ME,7.28,39,9,0
STU_504508,Elijah Rau,nbedi@example.com,+917912863402,Female,21,80.9,9.3,0,Medium,No,EC,7.03,71,2,0
STU_184098,Bimala Mahajan,apant@example.net,+919264571915,Female,21,77.2,2.5,0,Medium,No,CS,5.65,61,9,0
STU_619374,Vansha Rege,nitarabhatia@example.com,+919549473001,Male,23,85.1,2.5,0,High,No,EC,7.59,61,4,0
STU_325150,Rajata Pau,lmital@example.net,+919096175832,Male,18,92.1,4.5,0,Low,No,EC,6.72,82,1,0
STU_814389,Arya Ramanathan,zbuch@example.net,+917302000521,Male,18,86.1,4.5,0,Medium,No,CS,5.7,82,1,0
STU_382736,Nihal Das,sulegauri@example.org,+919675650266,Female,19,89.5,5.8,0,Medium,Yes,CS,8.32,87,8,0
STU_256148,Rachita Choudhry,abha78@example.com,+917365280280,Female,19,77.3,3.4,0,Medium,No,ME,7.03,97,5,0
STU_144552,Vedant Halder,kandayadavi@example.net,+916699503084,Female,19,93.9,4.2,0,Medium,No,EC,8.11,50,2,0
STU_963040,Kevin Hegde,sdevi@example.com,+919826818198,Female,18,88.0,4.7,0,High,No,CS,9.77,27,8,0
STU_612197,Shivani Bhandari,alka67@example.org,+919276855052,Male,20,93.3,4.7,2,Medium,No,EC,6.59,67,1,1
STU_885490,Aahana Parikh,fitanluthra@example.com,+917765034288,Male,23,70.8,8.1,0,High,Yes,EC,8.16,53,7,0
STU_122470,Nidhi Jhaveri,reyansh81@example.com,+917997418408,Male,20,77.3,5.4,0,Medium,No,EC,5.16,68,2,1
STU_461833,Libni Barad,chatura49@example.com,+918063653044,Male,22,94.4,7.7,0,High,No,EC,4.63,27,9,0
STU_564614,Upma Manne,cchander@example.net,+916309538932,Female,23,90.4,7.3,0,Medium,No,EC,7.72,20,8,0
STU_836022,Bhavya Natarajan,ethan53@example.net,+919521205593,Male,22,77.7,6.1,0,Low,No,EC,5.57,81,9,0
STU_453687,Vritti Om,hdoshi@example.com,+919836286252,Male,18,95.3,3.0,0,High,No,CS,9.14,31,8,0
STU_851834,Ikshita Kaul,mekhalavaidya@example.net,+916214770783,Female,22,86.7,5.7,0,Medium,No,EC,5.58,73,3,0
STU_105117,Jhalak Murthy,fradosawhney@example.net,+917494441726,Female,21,99.4,5.8,0,Low,No,CS,6.48,62,2,0
STU_592836,Nandini Doshi,triveni33@example.org,+916142229909,Male,20,78.7,2.5,0,Low,No,EC,6.88,86,7,0
STU_203556,Qasim Dalal,abala@example.com,+919806096264,Male,21,78.4,5.0,0,Medium,No,CS,6.95,32,1,0
STU_476245,Fariq Dhawan,dubeyniharika@example.com,+916716754746,Male,21,79.9,5.2,0,High,No,ME,6.55,78,8,0
STU_409578,Lopa Chandra,garimaramesh@example.net,+917467988111,Female,22,98.1,3.4,0,Medium,No,EC,9.03,44,4,0
STU_173821,Omisha Batta,karangirik@example.net,+916345106358,Male,19,82.6,4.7,1,High,No,EC,8.8,57,8,0
STU_787835,Anjali Parsa,deshpandexiti@example.net,+919682879428,Male,20,76.9,3.1,0,Medium,No,EC,5.01,48,6,0
STU_520014,Nihal Sahni,bhardwajranveer@example.net,+916688866628,Female,18,91.2,3.4,1,Medium,No,ME,6.99,89,8,0
STU_711702,Lakshit Khurana,lakshmi31@example.com,+918761323207,Male,22,91.3,5.6,0,Medium,No,ME,5.71,51,2,0
STU_310809,Janani Maharaj,ramakrishnanaarav@example.org,+919091011200,Male,18,66.4,5.1,1,High,No,ME,5.66,69,7,0
STU_979203,Chaman Murty,reyanshsom@example.net,+918779873755,Male,19,76.5,5.4,0,Medium,No,ME,8.53,89,1,0
STU_351048,Finn Keer,sastrychandresh@example.org,+918251263526,Male,23,76.3,3.9,1,Medium,No,ME,6.79,83,2,1
STU_280568,Falak Anand,vaidyapeter@example.org,+919529993714,Male,18,71.5,2.3,0,Low,Yes,CS,6.33,23,4,0
STU_504842,Chandran Arya,udantyohannan@example.com,+919829763424,Female,18,84.0,1.5,0,Medium,No,CS,4.3,93,3,0
STU_197741,Veer Datta,ybalay@example.org,+918643221772,Female,18,85.8,5.0,1,High,No,EC,6.33,60,2,0
STU_784110,Varsha Sama,yhayer@example.com,+916101540155,Male,18,91.0,4.1,0,Low,No,CS,5.27,30,2,0
STU_258786,Aditya Ratta,qpathak@example.com,+918145582697,Male,19,87.5,1.6,1,High,No,EC,6.66,34,4,0
STU_787166,Mitali Raju,bobalhamsini@example.com,+917880850702,Female,23,86.4,3.5,0,Medium,No,ME,7.67,59,9,0
STU_332918,Saksham Dubey,rzacharia@example.com,+919430258837,Female,20,71.7,3.7,0,Medium,No,CS,7.28,66,2,0
STU_384560,Jackson Raja,rajagopalpavani@example.org,+918069845659,Female,19,95.9,6.6,1,Medium,No,EC,6.97,39,9,0
STU_630499,Fariq Pathak,bsampath@example.net,+918197499062,Male,23,77.4,2.9,0,Medium,No,ME,5.07,99,5,0
STU_420658,Gunbir Tata,brijeshshroff@example.com,+916032139466,Female,20,80.1,3.0,2,Medium,No,CS,8.49,21,4,0
STU_670842,Falan Jhaveri,bhandaribhavya@example.org,+918119166471,Male,18,90.9,7.6,0,Medium,No,EC,6.89,61,7,0
STU_265805,Aishani Doctor,biswasvaishnavi@example.com,+917611738027,Male,20,79.1,5.0,0,Low,Yes,CS,8.68,44,6,0
STU_819874,Logan Lata,panditfaqid@example.com,+919488140251,Male,18,91.7,2.5,0,Medium,No,EC,5.12,55,2,0
