student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,course_stream,cgpa,audit_hours,law_score,dropout_status
STU_181901,Adya Gole,labanpillai@example.org,+919572183743,Female,21,88.6,2.8,0,Medium,Yes,CA,5.43,252,89,0
STU_951551,Zashil Mitter,ganeshyahvi@example.org,+916393350416,Male,21,72.3,3.6,0,High,No,B.Com,8.64,293,69,1
STU_959840,Tristan Taneja,menonhitesh@example.org,+917625823451,Female,20,79.5,3.6,0,Medium,No,B.Com,4.49,246,36,1
STU_280199,Diya Parekh,hardiksami@example.net,+917876800197,Female,18,83.0,3.9,0,Medium,No,B.Com,5.41,124,41,1
STU_967333,Chandran Magar,kapoornathaniel@example.org,+918205293728,Male,19,96.7,4.3,1,Medium,No,CA,5.77,18,83,0
STU_469849,Parth Mani,kbarad@example.net,+919082633968,Male,22,86.9,1.4,0,Medium,No,CA,8.24,406,88,0
STU_117931,Shivani Jayaraman,danihenry@example.net,+916742500766,Female,21,86.9,9.7,0,Medium,No,B.Com,7.45,178,36,0
STU_662675,Aradhana Andra,samakshbhat@example.net,+916310343212,Female,22,91.1,3.4,0,Medium,No,CA,7.32,383,98,0
STU_175378,Ganga Chahal,mbhakta@example.org,+917924084373,Female,18,49.6,13.6,0,High,No,CA,4.0,175,31,1
STU_216950,Netra Aggarwal,oprakash@example.org,+916448083364,Male,19,71.3,3.9,1,High,No,B.Com,8.0,200,37,1
STU_321267,Wridesh Prabhakar,dhritiramesh@example.org,+917869482303,Female,20,59.4,1.7,1,Medium,No,CA,8.96,222,94,0
STU_871986,Avi Goda,rajagopalgautami@example.org,+919334500162,Female,22,86.5,1.9,0,Low,No,CA,6.84,372,43,1
STU_800499,Yutika Jhaveri,bkonda@example.com,+918944952067,Male,23,84.8,4.2,1,Low,No,CA,7.54,207,84,0
STU_410122,Hema Bali,kiberidhi@example.org,+918923812402,Female,21,82.6,2.4,0,Low,No,CA,6.32,165,46,1
STU_695971,Amruta Narayanan,kala19@example.net,+919846134573,Male,19,94.6,4.5,0,High,Yes,CA,6.95,470,34,0
STU_128977,Neelima Sastry,dhritibhatti@example.com,+919214053415,Female,23,90.4,4.5,2,Low,No,CA,8.81,473,35,1
STU_774175,Manbir Parmer,prishabalay@example.com,+917995560673,Male,20,81.8,10.1,0,High,No,CA,5.55,299,74,0
STU_842742,Hamsini Bali,chaudryfalan@example.org,+916261842258,Male,19,86.7,9.3,0,Low,No,CA,7.17,222,70,0
STU_244864,Bishakha Bora,qtoor@example.net,+918356130481,Female,18,71.3,5.2,1,Medium,Yes,B.Com,8.76,287,30,1
STU_773074,Dev Sem,darakrishna@example.org,+919440804364,Female,20,95.9,8.3,0,Medium,No,B.Com,7.72,205,49,0
STU_240291,Bahadurjit Parikh,luke26@example.net,+918810772254,Female,19,72.3,1.8,0,Low,Yes,CA,7.84,443,49,0
STU_833929,Guneet Som,yashnigam@example.com,+918880064957,Male,23,83.3,4.1,0,High,No,B.Com,7.42,328,57,1
STU_468086,Ayushman Khurana,bhegde@example.net,+919049061336,Male,18,87.0,2.0,0,Medium,No,CA,6.05,314,78,1
STU_583809,Jyoti Mohanty,dasguptaaarini@example.com,+919738386495,Female,23,77.5,6.8,0,Low,No,B.Com,6.2,293,83,0
STU_479503,Caleb Doctor,chokshiamaira@example.com,+919578206782,Female,21,85.1,4.0,1,Medium,No,B.Com,5.78,142,73,0
STU_513074,Watika Venkataraman,bahadurjit23@example.org,+917240453678,Male,23,85.3,3.5,0,Medium,No,B.Com,8.02,152,87,0
STU_955642,Peter Choudhary,upasnanagy@example.net,+918518192072,Female,20,95.0,14.0,0,Medium,No,B.Com,6.52,373,47,0
STU_247861,Nirja Jayaraman,bhavnacheema@example.net,+918130574542,Female,21,97.3,10.2,0,Medium,No,CA,8.55,429,33,0
STU_929008,Nimrat Dutta,sanghvihitesh@example.net,+919258549416,Female,19,59.8,5.6,1,Medium,No,CA,7.95,36,36,1
STU_741156,Girik Bhakta,hayrezashil@example.org,+917511218755,Female,22,74.5,3.4,1,Low,Yes,B.Com,9.76,255,71,1
STU_358423,Ekansh Oommen,liamanand@example.com,+919221860810,Male,18,91.8,4.3,0,Medium,No,CA,4.64,382,58,0
STU_649296,Vedika Tiwari,eeshasami@example.com,+918496298538,Female,18,80.2,7.1,0,Medium,No,CA,7.92,70,82,0
STU_372990,Daksh Wable,sankaranyatin@example.org,+916597029873,Male,19,86.2,4.5,0,Low,No,B.Com,6.39,492,66,1
STU_367411,Turvi Chakraborty,unnati11@example.org,+917283396885,Female,22,98.4,3.9,0,High,No,CA,6.97,63,73,0
STU_893518,Yuvraj Nagar,alexandergola@example.org,+916090716318,Female,20,77.9,7.1,0,Medium,No,CA,8.82,79,53,1
STU_436981,Barkha Loyal,sahotadev@example.net,+916249347582,Female,19,74.3,7.2,0,Low,No,B.Com,7.54,184,57,0
STU_687941,Jhalak Gala,nikitachaudhuri@example.com,+916989367870,Female,18,80.6,3.4,0,Medium,No,B.Com,7.68,317,53,1
STU_126289,Odika Chacko,kannankabir@example.org,+917848457387,Female,20,86.5,6.1,0,Medium,No,B.Com,4.0,87,39,1
STU_579035,Dakshesh Sura,lalaqasim@example.org,+916500124006,Male,23,88.0,9.3,1,Medium,No,CA,7.46,193,60,1
STU_919860,Aayush Peri,kaipadmanabhan@example.net,+918995732562,Female,18,79.6,3.9,0,Low,No,B.Com,6.83,81,90,0
STU_687824,Karan Luthra,tejas72@example.net,+919739385620,Male,18,81.9,3.8,0,Low,No,B.Com,9.4,37,64,1
STU_323710,Mugdha Parsa,jeet61@example.org,+919511044872,Male,18,89.0,4.3,0,Medium,No,CA,4.88,435,77,1
STU_234507,Gaurang Srinivas,chaudrybakhshi@example.org,+919190743176,Male,19,93.3,0.7,0,Medium,No,CA,9.35,262,46,1
STU_153253,Falak Johal,qabil72@example.net,+918486769476,Female,21,88.8,6.4,2,High,Yes,CA,6.81,182,62,1
STU_739516,Frado Kara,rajeshri28@example.com,+916749251133,Male,18,70.2,3.0,0,Medium,Yes,CA,7.94,394,53,1
STU_178843,Kamala Patla,chahaltristan@example.net,+916027233017,Female,21,93.3,5.0,0,Low,No,B.Com,6.01,206,46,0
STU_920924,Rayaan Zacharia,onkar13@example.net,+917011258163,Female,20,77.6,6.8,0,Medium,No,CA,7.06,213,98,0
STU_122269,Lakshit Kamdar,aryalala@example.com,+918787343080,Female,21,67.5,4.2,0,Low,Yes,CA,5.71,116,32,0
STU_934857,Vivaan Khanna,saivarughese@example.com,+917103610292,Male,20,89.5,4.3,0,High,No,B.Com,6.51,457,65,1
STU_806941,Krish Mand,lucky19@example.com,+917456989831,Female,20,80.8,7.6,1,Medium,No,CA,6.98,142,98,0
STU_118297,Ishaan Dugar,thanda@example.net,+918009237918,Male,20,60.5,8.6,0,Low,No,CA,4.17,243,44,0
STU_495828,Baljiwan Boase,jasonsampath@example.org,+917462819009,Male,23,97.1,2.0,0,High,Yes,CA,5.84,255,68,0
STU_895235,Dhriti Bhatia,wmurty@example.org,+916964178136,Male,20,96.8,2.7,0,High,No,B.Com,6.45,141,73,1
STU_383767,Prisha Samra,manthanbhatnagar@example.org,+918000644060,Female,23,88.6,4.5,0,Low,No,B.Com,7.6,234,45,0
STU_117273,Chaitaly Gandhi,patelprisha@example.net,+919948042666,Female,21,76.5,7.9,0,High,No,CA,7.62,250,84,0
STU_657609,Radhika Thaman,kabir98@example.com,+917058992995,Female,21,94.1,2.8,0,Medium,No,CA,8.59,370,97,1
STU_853425,Nathaniel Gola,ikbal18@example.org,+918328828505,Female,21,77.5,8.3,0,High,Yes,CA,5.98,485,63,0
STU_808117,Jeremiah Wason,joshiavi@example.net,+917996329915,Female,21,87.5,6.8,0,Medium,No,CA,6.41,265,97,1
STU_978340,Pranit Pillai,kagrawal@example.net,+919057304930,Male,20,84.0,3.7,0,Medium,No,B.Com,5.27,413,47,1
STU_258767,Ekbal Sarin,ridhibhatt@example.com,+918128966235,Female,19,93.3,2.7,0,Low,No,CA,7.43,86,77,0
STU_949806,Ekiya Batra,qushisampath@example.com,+917689648644,Female,20,96.6,5.6,0,Medium,No,CA,9.14,460,31,0
STU_127520,Kabir Dhingra,chavvi98@example.com,+919763856687,Male,23,91.7,6.2,0,High,No,CA,6.03,384,70,0
STU_395471,Pahal Balay,omajasheth@example.org,+919210638370,Female,18,76.2,1.7,0,High,No,CA,10.0,68,77,0
STU_738610,Omisha Banik,samar76@example.org,+917303832421,Female,19,71.7,4.7,0,High,No,CA,6.74,324,38,0
STU_791279,Vasatika Badami,bailalexander@example.com,+917481072926,Male,19,85.2,2.3,0,High,No,CA,7.98,16,68,1
STU_482634,Ucchal Sama,nagargopal@example.net,+916279189119,Female,19,80.8,6.9,1,Medium,No,B.Com,8.35,86,91,0
STU_465586,Balvan Kanda,imaran02@example.org,+919947892023,Male,18,68.1,4.6,0,Low,No,CA,9.01,388,80,0
STU_172876,Tanvi Ganesan,hemangini80@example.org,+919143227137,Male,20,74.0,4.1,0,High,No,CA,7.93,135,72,0
STU_258999,Hemani Shenoy,sampathrushil@example.net,+919074606108,Female,22,72.0,7.9,2,High,No,CA,7.92,120,72,1
STU_856033,Dipta Modi,wazirbala@example.org,+917287444776,Female,20,92.1,2.9,0,Medium,No,CA,8.53,162,97,0
STU_101913,Harish Sastry,kcomar@example.com,+919341758608,Female,23,73.3,4.8,1,Medium,No,B.Com,6.04,95,45,0
STU_474430,Vyanjana Kapadia,hdesai@example.org,+918162326822,Male,18,95.5,1.6,0,High,No,B.Com,4.69,70,42,1
STU_469768,Eshana Pandit,lopamanda@example.net,+916275793467,Male,23,86.8,2.2,0,Medium,No,B.Com,7.88,460,65,0
STU_596801,Janya Hari,dasskamya@example.net,+918986197860,Female,18,82.1,3.5,0,Medium,No,B.Com,7.64,181,35,0
STU_323792,Yasti Deshmukh,ekaja08@example.com,+918851254861,Female,22,96.0,7.8,0,Medium,No,CA,9.88,166,65,1
STU_257080,Kabir Doctor,gaurangi07@example.com,+918283545430,Male,23,64.3,2.1,0,High,No,B.Com,4.0,183,45,1
STU_723553,Anita Agate,chadahiral@example.org,+919006844526,Male,19,78.3,2.5,0,High,No,B.Com,6.68,323,80,0
STU_428754,Ethan Manne,chatura86@example.org,+916963658829,Male,20,94.7,1.5,0,Low,No,B.Com,8.02,287,62,0
STU_650933,Yoshita Chander,baradmaya@example.org,+916791295575,Male,22,77.2,8.9,0,Low,No,CA,6.79,470,73,0
STU_705265,Upma Sachdeva,lekha02@example.org,+918207301111,Female,22,81.4,6.9,0,Low,No,B.Com,5.22,4,94,0
STU_772037,Hiral Chand,benzayyan@example.org,+919448645774,Male,19,82.0,5.1,0,High,Yes,CA,5.53,237,75,0
STU_949182,Gaurika Shah,xpradhan@example.net,+917583770722,Female,18,97.9,0.8,0,Medium,No,CA,7.52,435,73,0
STU_860968,Rehaan Iyer,prabhuojasvi@example.org,+918185729350,Female,21,76.2,3.1,1,Medium,No,CA,4.7,163,77,1
STU_292644,Dominic Bumb,ranbir27@example.org,+916770813827,Male,23,88.9,1.8,0,High,No,CA,7.26,191,63,0
STU_292065,Udant Sharma,urmidoshi@example.net,+919484940844,Male,19,70.0,8.0,0,Medium,No,B.Com,7.16,448,63,1
STU_337882,Joshua Oza,vasaikbal@example.com,+917229935957,Female,22,96.2,1.3,0,Medium,Yes,B.Com,5.79,442,68,0
STU_642703,Siya Sura,tanveer80@example.com,+918506841512,Male,20,70.4,4.4,1,Low,No,CA,9.79,347,51,1
STU_937239,Dakshesh Banik,kairaval@example.org,+918916275525,Male,20,77.3,9.0,0,Low,No,CA,8.05,338,46,0
STU_307477,Ekta Hari,gvenkataraman@example.com,+917443446955,Male,21,91.1,3.4,0,High,No,B.Com,6.69,50,86,0
STU_699176,Bhavna Bobal,ochandran@example.com,+916997114686,Female,23,75.1,5.1,0,Medium,No,CA,7.41,199,64,0
STU_609545,Patrick Shukla,behlurvashi@example.com,+919381025525,Female,23,78.5,3.9,0,Medium,No,B.Com,7.05,166,79,0
STU_683610,Jairaj Rout,zinalom@example.com,+919529361937,Male,20,77.0,1.1,0,Low,No,CA,7.86,59,95,0
STU_728490,Veda Narula,wraja@example.org,+919210146068,Female,19,86.9,3.4,0,Medium,No,CA,8.33,293,78,1
STU_169077,Bina Mammen,ekajaloyal@example.com,+917739765536,Male,21,86.8,4.4,0,Low,No,CA,5.42,308,53,0
STU_866657,Yash Mandal,qushisami@example.net,+918355737810,Female,21,68.9,4.0,0,Low,No,B.Com,5.78,376,81,0
STU_818003,Rushil Oommen,riyagole@example.net,+916238410768,Male,22,71.5,3.6,0,Low,No,B.Com,6.21,415,33,0
STU_923369,Udyati Mishra,araju@example.net,+916897815159,Female,19,73.0,7.5,0,High,No,B.Com,7.26,400,32,1
STU_869890,Kavya Doctor,januja04@example.com,+919316386610,Male,23,82.4,1.1,0,Low,Yes,B.Com,6.35,59,43,0
STU_279065,Falguni Borah,indirakrishnan@example.com,+918643621752,Female,20,94.1,6.4,2,High,No,CA,7.24,287,32,1
STU_917123,Ira Kumer,radhanarayan@example.net,+917821368254,Male,19,90.6,4.1,0,Medium,No,CA,7.69,233,71,0
STU_399038,Gunbir Ganguly,forumpadmanabhan@example.org,+916809112791,Female,22,75.9,4.3,0,Low,No,B.Com,6.88,13,56,0
STU_257738,Praneel Dar,pranit44@example.com,+916108064493,Female,20,97.0,1.0,1,High,No,CA,6.23,233,85,0
STU_207507,Aarna Gour,egill@example.org,+919149294908,Male,20,79.3,3.5,0,Medium,No,B.Com,7.7,193,45,0
STU_532129,Libni Yadav,virajahluwalia@example.com,+919656923296,Female,22,69.2,2.3,0,Medium,Yes,CA,6.08,175,74,0
STU_758158,Triya Devan,falanseshadri@example.com,+918645762727,Male,20,78.4,1.1,0,Medium,No,CA,5.93,127,64,1
STU_406035,Matthew Ganesh,wriddhish51@example.net,+918416855225,Male,23,60.6,5.4,0,High,No,B.Com,7.6,174,90,0
STU_534888,Ikbal Sama,jagdish45@example.org,+918745451440,Male,22,55.8,3.7,0,Medium,Yes,B.Com,8.97,300,49,1
STU_562812,Anthony Butala,arjunlad@example.com,+919017577519,Female,22,69.0,0.9,1,Medium,Yes,B.Com,5.59,152,66,1
STU_769590,Samarth Nayar,sekhondev@example.com,+916515787962,Female,19,97.1,2.5,0,Medium,No,B.Com,5.6,216,71,0
STU_382723,Ganga Vasa,aachaltalwar@example.org,+919204080510,Female,21,91.5,1.0,0,High,No,B.Com,6.51,355,92,0
STU_853864,Meghana Buch,ekaninagy@example.com,+919668445195,Female,19,68.6,7.4,0,High,No,CA,7.34,450,98,0
STU_820441,Isaiah Rau,eiyer@example.org,+916507916778,Female,18,86.8,3.9,0,Medium,No,B.Com,6.5,111,89,1
STU_630534,Sanya Bir,varkeydhruv@example.org,+919609022312,Male,18,91.5,6.0,0,High,No,B.Com,9.57,158,80,0
STU_498679,Dalbir Agarwal,aishani60@example.net,+917449477107,Male,22,81.0,6.8,1,Medium,No,B.Com,7.13,88,42,1
STU_147826,Eiravati Buch,rohanwalla@example.org,+919750820333,Female,23,78.6,2.8,0,Medium,No,CA,9.46,453,51,0
STU_369813,Indira Chandra,guptagirish@example.org,+917979920428,Female,20,85.7,6.9,1,Low,No,CA,7.25,380,87,0
STU_205710,Harshil Bakshi,nigamamaira@example.com,+917251819086,Female,18,50.8,10.8,1,Low,No,CA,7.23,310,57,0
STU_766261,Gautami Master,banjeet07@example.com,+919028385816,Male,18,78.0,7.3,0,Medium,No,B.Com,7.4,103,36,0
STU_706803,Gautam Nair,hemanisagar@example.net,+918030541678,Male,20,96.0,6.9,0,High,No,CA,8.42,263,94,0
STU_370424,Sachi Dalal,kurianjalsa@example.net,+917880460779,Male,21,87.5,7.6,0,Low,No,B.Com,5.12,20,33,1
STU_605113,Atharv Balay,chahalfinn@example.net,+918601946746,Female,22,87.8,2.7,0,High,Yes,CA,6.63,103,77,0
STU_874324,Udant Pingle,daradevika@example.org,+918023383808,Female,18,83.5,9.1,0,Low,No,B.Com,6.51,350,48,1
STU_588847,Hredhaan Oza,masterekta@example.com,+916026989256,Male,23,83.8,1.1,1,Low,Yes,CA,6.93,420,84,0
STU_762311,Sachi Batra,xminhas@example.com,+917869954064,Female,23,85.2,2.3,0,Medium,No,CA,6.64,299,89,0
STU_687316,Bhanumati Master,anyarajagopal@example.org,+919168555342,Female,19,83.8,2.7,1,Medium,Yes,CA,6.84,458,69,1
STU_105188,Krishna Sanghvi,framaswamy@example.net,+916314977823,Male,19,63.3,3.7,0,High,No,CA,8.43,241,42,0
STU_626634,Veda Venkatesh,rsankar@example.net,+918023377698,Female,22,91.3,1.7,0,Medium,Yes,CA,7.85,486,76,0
STU_740231,Pahal Sarkar,oeshi00@example.net,+916214111271,Female,22,90.5,11.3,0,Medium,No,CA,9.85,332,58,1
STU_823046,Chanakya Prakash,etapadmanabhan@example.com,+917738652307,Female,22,95.7,3.8,0,High,No,CA,6.15,124,82,0
STU_875757,Eiravati Bawa,tanish59@example.net,+916352069834,Male,20,92.9,3.6,0,Low,No,CA,8.68,383,43,1
STU_110674,Balendra Ganesh,ttank@example.net,+918328581801,Female,23,92.3,6.3,0,Low,Yes,B.Com,5.45,182,47,0
STU_526225,Guneet Brar,bseshadri@example.net,+919714622399,Male,19,63.6,5.2,0,High,Yes,B.Com,7.5,375,45,1
STU_862894,Shivani Parikh,thomasraja@example.com,+916554652700,Female,20,87.6,5.3,0,Low,No,B.Com,7.02,208,84,0
STU_197797,Nandini Sethi,adyachadha@example.org,+916257687836,Female,22,63.6,10.4,0,Low,Yes,B.Com,6.66,252,78,0
STU_111309,Januja Manne,utkarshdube@example.org,+916331878864,Male,19,77.6,4.2,0,Medium,No,B.Com,6.6,346,59,0
STU_115990,Radhika Mutti,anvi10@example.com,+916745496289,Female,21,92.1,2.6,0,Medium,No,CA,4.46,46,98,1
STU_151656,Pranav Behl,bhavikapant@example.org,+919567824633,Male,21,79.1,1.9,0,Medium,No,B.Com,7.12,380,34,1
STU_863173,Hemal Jani,charan28@example.net,+916744027510,Male,18,94.8,3.0,0,Medium,No,B.Com,6.57,44,34,1
STU_133372,Fitan Bansal,nakul10@example.net,+918526944377,Male,23,93.8,3.0,0,High,No,B.Com,9.75,314,37,0
STU_304832,Anusha Maharaj,oeshi97@example.com,+916693235967,Male,22,92.8,8.4,0,High,No,CA,8.64,448,48,0
STU_664608,Pratyush Talwar,ojas63@example.net,+919705256363,Female,18,93.4,5.6,0,Low,No,B.Com,6.92,324,57,0
STU_689441,Arin Hayer,obahri@example.org,+916669773924,Female,19,85.6,2.4,0,Medium,No,B.Com,8.38,211,52,0
STU_989422,Balhaar Bhatt,dakshgrover@example.net,+917336878287,Female,22,85.6,3.2,1,Medium,No,B.Com,4.86,170,60,0
STU_675881,Vivaan Saraf,vrishtipradhan@example.net,+918483921463,Male,20,78.5,5.9,0,High,Yes,CA,7.8,24,60,1
STU_512924,Ryan Mukhopadhyay,falakcherian@example.net,+919398601875,Male,19,87.0,5.4,0,Low,No,CA,8.3,151,73,0
STU_784040,Ekbal Kant,devsaha@example.org,+918868482506,Male,21,90.9,7.7,1,High,No,B.Com,8.62,167,84,0
STU_979529,Om Lal,mekhala52@example.net,+918461089334,Male,19,83.9,3.9,1,Low,No,B.Com,7.77,459,70,1
STU_577244,Harshil Randhawa,vrishti41@example.org,+918677410722,Male,21,75.5,9.2,1,High,No,B.Com,5.54,326,81,1
STU_239573,Hitesh Vasa,vasanadevi@example.com,+918508359596,Female,22,86.2,6.1,0,Medium,No,CA,9.58,229,41,1
STU_583479,Ranveer Kumer,mukherjeefitan@example.net,+919409929071,Female,22,84.6,2.9,0,Low,Yes,CA,6.02,354,37,0
STU_149300,Lohit Modi,tranganathan@example.net,+919888441798,Male,21,52.2,1.5,0,Medium,No,B.Com,4.77,295,89,0
STU_415686,Mugdha Maharaj,hritik26@example.net,+917559126768,Male,21,88.3,2.9,0,Medium,Yes,CA,6.38,258,44,0
STU_348348,Gaurangi Mohan,kpandya@example.net,+918539045068,Male,18,90.7,6.3,0,Low,No,CA,4.44,191,85,1
STU_506623,Aishani Raghavan,achauhan@example.org,+917660789602,Female,20,76.2,4.2,0,High,Yes,B.Com,7.34,423,30,1
STU_616644,Nikita Chander,victor44@example.com,+917227397122,Male,20,87.7,3.5,0,High,No,CA,7.69,205,99,0
STU_339721,Balveer Divan,balveervarghese@example.net,+916705265916,Male,19,97.8,2.3,1,Medium,No,CA,7.31,85,67,1
STU_810650,Vivaan Verma,eiravatitandon@example.com,+916143090004,Female,19,94.9,5.2,0,Medium,No,B.Com,5.16,482,61,0
STU_988770,Keya Maharaj,kundayagnesh@example.com,+919777215226,Female,22,70.8,3.9,1,Medium,No,B.Com,9.3,283,68,0
STU_797676,Jagrati Din,libnisubramaniam@example.org,+918566417856,Male,18,92.8,9.3,0,High,Yes,CA,6.81,251,83,0
STU_351366,Eiravati Loke,ssathe@example.com,+918576407241,Male,23,87.7,4.5,0,Medium,No,CA,6.94,320,49,0
STU_222641,Deepa Rajagopal,zarnadeshmukh@example.com,+916934935952,Female,22,72.3,2.6,0,High,No,B.Com,8.62,385,78,0
STU_418973,Vaishnavi Kannan,unatt@example.net,+918076804480,Female,23,55.5,1.3,1,Medium,No,B.Com,5.99,482,77,1
STU_806302,Anvi Balay,gauravranganathan@example.org,+919784857083,Male,21,88.7,4.8,1,Medium,Yes,B.Com,5.36,333,30,1
STU_323639,Sai Sani,samramax@example.com,+918609584541,Male,23,94.0,3.6,0,Medium,No,B.Com,6.93,379,88,0
STU_320483,Andrew Jani,gmallick@example.org,+917980319862,Female,18,52.9,5.1,0,Medium,No,CA,4.0,17,54,0
STU_183077,Divya Vasa,jasmit75@example.org,+918515712358,Female,18,65.0,5.5,0,Medium,No,B.Com,8.1,169,89,0
STU_888846,Rachana Subramaniam,aahuja@example.com,+916141661353,Female,23,70.5,10.8,1,Medium,No,CA,6.36,262,49,1
STU_209231,Victor Pingle,malhotrafiyaz@example.org,+916987518927,Male,21,81.2,2.2,0,Medium,No,CA,6.86,468,39,1
STU_177271,Meera Chahal,brijeshbhatti@example.org,+919461895153,Male,18,62.7,5.1,0,Medium,No,CA,7.53,220,75,1
STU_770763,Lakshit Sunder,urishillaroy@example.org,+918157856663,Male,20,98.2,5.8,0,Medium,No,B.Com,8.06,272,82,0
STU_563140,Idika Bajwa,aradhana77@example.com,+916088971403,Female,19,73.6,5.1,1,High,Yes,CA,6.77,434,36,0
STU_216590,Tristan Salvi,ishaan01@example.org,+919135877278,Male,23,55.3,4.1,1,High,No,B.Com,8.17,184,90,0
STU_530633,Adya Agate,hiral41@example.org,+919799958023,Female,20,90.3,11.4,0,Medium,No,B.Com,6.63,311,66,0
STU_730130,Onveer Palan,wmani@example.org,+916128098972,Female,22,92.7,2.7,1,High,Yes,B.Com,7.05,447,77,1
STU_195893,Amaira Dalal,lsridhar@example.net,+917553323002,Male,19,84.0,3.5,1,Low,No,CA,4.0,266,31,1
STU_676727,Mekhala Tandon,keeryash@example.org,+916429497523,Female,19,89.1,4.9,0,Medium,No,B.Com,6.6,437,55,0
STU_334214,Triya Mangal,nathanmani@example.net,+916451935715,Female,22,69.4,10.6,0,Low,No,B.Com,7.06,278,48,0
STU_732487,Vihaan Kala,balvan79@example.net,+916695045755,Female,18,70.3,4.4,0,Medium,No,CA,6.6,300,58,0
STU_501104,Matthew Rege,eeshanadig@example.com,+916189512569,Male,19,93.8,7.0,1,Medium,No,CA,5.87,127,52,0
STU_672803,Mason Bir,daminithaman@example.org,+917611364658,Male,22,53.9,1.7,0,Medium,Yes,B.Com,6.9,421,97,0
STU_972928,Harita Salvi,jhalak29@example.com,+917962677835,Female,23,97.6,0.5,0,Low,Yes,B.Com,8.26,29,31,0
STU_107685,Chaman More,wshanker@example.org,+918125233890,Female,19,71.9,4.7,0,Medium,No,CA,5.77,22,41,1
STU_943427,Meghana Yadav,joshua27@example.com,+918674168022,Male,21,94.7,4.8,0,Medium,No,B.Com,7.79,256,63,0
STU_201644,Vasudha Wagle,jagatsubramanian@example.org,+916747096902,Female,20,87.0,3.1,1,Low,No,CA,6.89,473,50,0
STU_389325,Pallavi Gill,chakrabortyjyoti@example.org,+916283185609,Female,19,69.2,3.0,0,Low,No,B.Com,6.17,353,34,1
STU_195122,Bachittar Seth,bhasinluke@example.net,+917787032477,Male,22,79.5,6.6,0,Medium,No,CA,5.49,102,59,0
STU_439260,Deepa Sani,samakshgoyal@example.com,+916783092849,Female,22,95.7,2.7,0,High,No,CA,7.25,408,78,0
STU_893849,Rishi Viswanathan,devikakari@example.org,+917119000508,Male,20,84.7,3.1,0,Medium,No,B.Com,4.53,428,80,0
STU_126789,Oliver Munshi,prakashyashodhara@example.net,+918284099593,Male,18,90.8,3.5,0,Medium,No,CA,4.0,357,62,0
STU_933435,Thomas Nadkarni,brahmbhattupkaar@example.com,+916253714364,Female,18,79.5,1.1,1,Medium,No,B.Com,6.83,353,86,0
STU_280986,Siddharth Mani,ranganathanoscar@example.net,+917128494724,Male,18,89.0,8.5,0,Medium,No,CA,6.78,390,49,1
STU_285178,Vasudha Kumer,qluthra@example.com,+916694548490,Male,19,70.0,3.3,0,High,Yes,CA,6.83,71,58,1
STU_682081,Mekhala Oak,cacharya@example.net,+916526269038,Male,22,78.9,1.9,0,Low,No,CA,8.04,403,82,0
STU_104819,Keya Gole,gautamimukhopadhyay@example.net,+916842149406,Male,21,72.6,4.0,0,High,No,B.Com,7.95,175,63,0
STU_341670,Avni Prashad,choudhryjai@example.org,+917651138664,Female,22,92.9,4.5,0,Medium,No,CA,7.48,82,78,1
STU_274319,Yamini Banerjee,nbhatnagar@example.net,+917075618431,Male,21,66.8,5.0,0,Low,No,B.Com,7.41,316,32,0
STU_808057,Aryan Zachariah,waida31@example.net,+918480888830,Female,20,79.7,2.9,0,Low,No,CA,4.09,399,33,1
STU_132879,Raksha Patil,patrick14@example.org,+916417702460,Male,20,91.6,2.7,0,Low,No,CA,6.08,430,99,0
STU_231114,Yashoda Upadhyay,comarurishilla@example.net,+918979722671,Female,23,95.6,6.2,0,High,No,CA,7.73,251,44,0
STU_300823,Anvi Brahmbhatt,chandranratta@example.com,+917738483573,Female,21,76.3,3.6,1,Medium,Yes,CA,8.37,230,79,0
STU_677150,Tristan Biswas,agrawalprisha@example.net,+918441791052,Female,19,69.4,7.5,0,Low,No,CA,7.02,47,62,1
STU_332045,Indrajit Ramesh,jaggiishani@example.net,+917299900384,Male,18,66.8,4.1,0,Medium,No,B.Com,7.95,462,94,0
STU_437621,Triya Bhavsar,upma12@example.org,+916946963889,Female,22,95.5,0.5,2,High,No,B.Com,6.28,286,59,1
STU_981114,Vihaan Sawhney,tmander@example.net,+916684075070,Female,22,77.5,1.1,0,High,Yes,B.Com,5.24,145,74,1
STU_481247,Tanmayi Karnik,rayidika@example.org,+917353332092,Male,22,69.4,5.2,1,Low,No,B.Com,5.94,455,30,0
