student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,specialization,cgpa,clinical_score,hospital_hours,dropout_status
STU_254492,Siya Palla,bhattsathvik@example.com,+917237477357,Female,20,93.4,7.2,0,Low,No,General,7.1,83,30,0
STU_154175,Hemangini Nagi,sibalvidhi@example.org,+919870670276,Male,18,55.4,0.7,1,High,No,General,5.53,63,41,1
STU_573870,Madhav Sengupta,rudragulati@example.net,+916620347487,Male,20,95.8,3.1,0,Medium,No,General,9.55,40,39,1
STU_427672,Dhriti Magar,mitterazaan@example.org,+919019724003,Female,20,97.1,1.2,2,Medium,No,Dental,8.74,74,11,1
STU_934662,Udant Ravel,chaitanya20@example.org,+919653691892,Male,23,73.0,2.8,1,Medium,No,Dental,8.93,42,13,1
STU_149885,Siya Walia,chanchal46@example.com,+917004903042,Male,19,70.1,6.1,1,Medium,Yes,Dental,7.51,87,2,0
STU_836321,Ayushman Biswas,wakeetanagy@example.net,+916479945850,Male,18,88.1,12.1,1,Low,No,Dental,7.04,86,3,0
STU_765985,Ikshita Nagar,diyaloke@example.com,+918845274302,Female,21,83.2,13.1,1,Medium,No,Dental,8.32,88,16,1
STU_117962,Vivaan Sibal,udantgopal@example.org,+918199835379,Female,23,52.7,4.5,0,High,No,Dental,7.96,45,2,0
STU_117774,Saumya Goel,ijaya01@example.net,+916195182690,Male,21,98.4,8.2,1,Medium,Yes,Dental,7.95,92,47,0
STU_823256,Bhavna Nath,ybath@example.com,+919058156036,Female,23,89.1,1.0,0,Medium,No,Dental,7.15,37,36,1
STU_261240,Kritika Mander,leelahora@example.net,+917236097501,Male,20,67.6,4.2,0,Medium,No,General,6.87,68,4,1
STU_183821,Hemani Sandhu,narayanyochana@example.net,+919151875310,Male,18,83.0,5.2,1,Medium,No,General,7.95,99,48,0
STU_599082,Oeshi Kala,kapooreta@example.net,+918145425112,Male,20,84.5,1.1,0,Medium,No,General,8.62,97,35,0
STU_172732,Advaith Pall,gvohra@example.com,+917539488275,Male,21,95.0,0.9,0,Low,No,General,7.75,65,23,1
STU_135054,Zaitra Krishnan,pmandal@example.org,+918328621502,Male,19,94.8,3.4,0,Medium,Yes,Dental,6.66,96,29,0
STU_750775,Hardik Modi,gaurikavora@example.net,+918639437500,Female,21,97.4,10.3,0,Medium,No,Dental,7.75,93,18,0
STU_438968,Simon Pant,grewalbrijesh@example.org,+919656838293,Female,22,81.7,2.4,0,Medium,Yes,Dental,5.14,97,20,0
STU_535773,Zilmil Goda,cpillai@example.net,+916220006187,Male,20,91.3,4.0,1,High,No,Dental,6.82,31,0,1
STU_669135,Jasmit Loyal,tankyashodhara@example.com,+917642581201,Female,20,78.3,8.3,0,Medium,Yes,Dental,6.37,41,6,0
STU_619395,Gaurika Narang,vedachakrabarti@example.com,+916120116437,Female,23,96.4,2.6,0,High,No,General,8.13,38,44,0
STU_621755,Naksh Patla,pradhaneshana@example.net,+916101678181,Female,23,84.1,5.4,0,Medium,No,General,8.02,80,2,0
STU_329519,Pranit Mahal,unni20@example.com,+917595585389,Male,21,96.1,1.5,2,Low,No,Dental,10.0,60,11,1
STU_943029,Vyanjana Amble,handra@example.org,+916558696803,Male,19,87.5,4.1,0,High,No,General,9.91,87,20,0
STU_707426,Maanas Doctor,mekhalasuresh@example.com,+919457990069,Female,19,96.6,8.0,0,High,No,Dental,7.92,68,0,0
STU_440984,Fitan Srivastava,wprasad@example.net,+917476756457,Male,23,94.4,3.4,0,Medium,No,Dental,6.28,81,34,0
STU_881897,Nakul Thakur,brijesh18@example.net,+919031583126,Male,20,73.1,6.9,0,Medium,No,General,7.66,33,36,0
STU_929133,Vedika Suri,saumya98@example.org,+917805967081,Male,19,63.8,2.5,1,Medium,No,General,9.82,63,46,1
STU_598148,Charita Dash,guptachaitaly@example.org,+919820234877,Male,23,90.7,1.0,0,Low,No,Dental,8.08,60,31,1
STU_654975,Nandini Viswanathan,anirudh01@example.com,+917424377156,Male,20,87.1,4.5,0,Low,No,General,8.46,33,26,0
STU_881130,Jackson Karnik,amrutabhat@example.net,+919394958423,Female,18,83.7,6.4,0,High,Yes,Dental,7.27,96,40,0
STU_883046,Qarin Hegde,danielcontractor@example.org,+919960668414,Female,23,81.3,4.0,0,Medium,No,General,9.48,37,4,1
STU_501692,Eesha Biswas,okota@example.net,+916385655745,Male,22,91.7,3.5,1,Medium,No,General,9.36,49,49,0
STU_931071,Balveer Menon,mannfiyaz@example.com,+919529383878,Female,21,88.9,3.2,1,High,No,General,8.42,35,20,1
STU_687845,Vyanjana Pant,gchaudhary@example.org,+917077461992,Male,22,94.2,5.0,0,Low,No,Dental,9.11,68,45,0
STU_421430,Kamya Golla,finn55@example.org,+917180724922,Female,21,89.5,7.2,0,Medium,No,Dental,8.48,54,31,0
STU_310112,Chanchal Pant,balendra87@example.org,+918166434605,Male,20,84.3,4.3,0,Medium,No,General,6.94,54,39,0
STU_393086,Noah Keer,piyer@example.org,+917815266950,Female,18,91.6,4.7,0,High,No,General,6.59,71,25,0
STU_910270,Upma Babu,avi47@example.com,+918824741591,Male,22,85.1,1.8,0,High,Yes,Dental,8.03,54,33,0
STU_458978,Darpan Andra,ramachandranupadhriti@example.org,+918432672541,Female,19,82.2,2.1,0,Medium,No,General,8.58,33,38,1
STU_116999,Yagnesh Warrior,doshiadvik@example.org,+916604812540,Male,18,85.0,1.4,0,Low,No,General,7.48,52,32,0
STU_252972,Forum Dutt,forumkata@example.org,+917131985337,Female,18,80.1,4.2,0,High,Yes,General,6.06,55,48,0
STU_379561,Alexander Bandi,kakarchaman@example.com,+919026755105,Male,18,90.6,1.7,1,Medium,No,Dental,5.91,32,39,1
STU_468226,Yutika Krishnamurthy,praneel58@example.com,+918537618559,Male,23,67.7,4.1,1,Medium,No,Dental,7.47,84,6,0
STU_775075,Meera Gour,kondaikshita@example.org,+919660885683,Female,19,76.3,7.9,2,Low,No,General,8.94,37,31,1
STU_133684,Michael Das,eghose@example.com,+919505015106,Male,23,93.3,3.0,2,Medium,No,General,8.03,51,18,1
STU_724607,Hema Saran,ranveer51@example.com,+919964160188,Male,20,92.4,6.0,0,High,No,Dental,7.26,33,13,0
STU_739898,Tanish Grover,hsarkar@example.org,+917109331685,Female,18,99.2,4.2,0,Medium,No,General,6.96,53,4,0
STU_201728,Chakradev Tank,yashawini91@example.org,+919228748662,Male,18,72.4,1.1,1,Medium,No,General,6.75,67,24,0
STU_343845,Henry Bera,ria67@example.org,+918577118928,Male,18,66.6,2.0,0,Medium,No,Dental,7.02,43,39,0
STU_119644,Krishna Kanda,gilllavanya@example.net,+919496952429,Female,19,94.7,8.2,0,Low,No,General,9.81,64,37,0
STU_358710,Tanish Loyal,chandrannaksh@example.org,+916579878327,Female,20,93.2,11.6,2,Medium,No,General,7.05,66,38,1
STU_906486,Caleb Ramakrishnan,tristandada@example.net,+918417842694,Female,23,92.5,2.9,0,Low,No,General,6.94,97,10,0
STU_128861,Triya Atwal,akshay01@example.com,+917513968441,Female,23,91.7,4.7,1,Low,No,General,7.79,74,27,0
STU_727495,Reyansh De,arunimabhardwaj@example.org,+918697968026,Female,18,82.3,3.1,0,Medium,Yes,Dental,6.75,66,23,0
STU_805550,Ira Nori,krishnafitan@example.net,+917979652382,Female,23,80.7,6.0,0,Low,No,Dental,8.18,91,2,0
STU_262618,Yashica Chhabra,cdoshi@example.com,+918988600428,Female,23,97.0,1.5,1,Medium,No,General,7.91,40,3,1
STU_187372,Barkha Shroff,gabaishanvi@example.net,+916697981949,Female,18,73.7,3.3,0,Medium,No,General,9.18,97,44,1
STU_918886,Amaira Gole,watika99@example.org,+916521042449,Female,20,83.9,1.9,0,Medium,No,General,6.09,50,9,0
STU_389829,Sara Misra,bsathe@example.org,+919385634093,Female,20,92.1,7.5,0,Medium,No,Dental,7.52,92,3,0
STU_244385,Aradhana Brar,nachiket28@example.org,+916614258543,Female,19,60.9,1.8,1,Medium,No,Dental,6.57,40,48,1
STU_789608,Vedant Magar,tchander@example.org,+918160788628,Male,18,90.3,12.0,0,High,No,General,7.83,56,27,0
STU_416374,Abeer Ratti,uwalla@example.org,+919717668065,Female,18,85.9,3.7,0,Medium,No,General,6.49,68,31,0
STU_674294,Abhiram Chaudhary,reyanshjohal@example.org,+919282604278,Female,19,93.1,5.5,1,Low,No,General,7.5,74,49,0
STU_614491,Yashodhara Sood,pandeyaarav@example.org,+916439560276,Female,21,85.3,6.0,0,High,No,General,7.68,84,18,0
STU_394031,Forum Minhas,isabharwal@example.com,+918568116084,Male,20,86.3,3.7,1,Medium,No,General,8.33,52,16,1
STU_921504,Anusha Jhaveri,kondaekavir@example.net,+917532922525,Male,23,78.1,3.7,0,High,No,Dental,7.6,40,12,0
STU_585872,Nathaniel Badami,gkeer@example.org,+917643413087,Female,23,59.2,1.3,1,High,No,Dental,7.75,79,11,0
STU_312556,Qadim Varty,kulkarnidhriti@example.net,+917994608002,Female,20,83.9,13.8,0,High,No,General,7.22,80,44,0
STU_929912,Naveen Prabhakar,zchada@example.org,+917772038834,Male,20,81.0,4.9,0,Medium,Yes,General,7.15,80,3,0
STU_907690,Vamakshi Chopra,libniperi@example.com,+916125138320,Female,18,54.8,4.4,0,Medium,No,General,8.84,74,39,0
STU_307993,Azaan Raj,saumyadash@example.net,+917262933139,Female,23,76.2,11.6,1,Medium,No,Dental,7.53,40,43,1
STU_519236,Nimrat Johal,pmand@example.com,+919537765445,Female,19,94.3,4.6,0,High,No,Dental,6.99,63,11,1
STU_566988,Henry Chopra,mistryvasudha@example.org,+919504866713,Male,19,90.2,2.7,0,Medium,No,Dental,5.61,49,42,1
STU_393518,Manbir Wason,aarnavyadav@example.net,+919149255076,Male,23,79.5,4.4,0,Medium,No,General,7.81,73,14,0
STU_747998,Janani Khanna,brege@example.org,+919301529424,Female,23,84.3,4.7,0,Low,Yes,Dental,7.14,77,42,0
STU_491216,Sathvik Sanghvi,sbahl@example.com,+918085863372,Female,20,75.6,4.1,1,Medium,No,General,7.37,49,49,1
STU_317796,Dev Jaggi,triptinanda@example.org,+917483113478,Male,23,91.0,2.0,0,Low,No,Dental,8.19,65,17,0
STU_286809,Neha Chhabra,gopalvihaan@example.net,+916690529230,Female,22,47.3,2.4,1,Low,Yes,Dental,6.54,76,9,0
STU_282456,Samesh Golla,zashil23@example.org,+917097035875,Female,20,90.8,1.8,1,Medium,No,Dental,7.76,35,9,1
STU_869892,Ansh Sawhney,suhanibajwa@example.com,+919096245158,Female,21,85.1,1.8,0,Medium,No,Dental,8.23,34,38,1
STU_358598,Adya Warrior,dpathak@example.net,+919676107667,Male,21,84.3,4.4,0,High,No,Dental,8.42,92,12,1
STU_473697,Laksh Edwin,ekaraj69@example.net,+916500884708,Male,19,75.5,7.9,0,High,No,General,7.07,83,43,0
STU_241784,Anirudh Tiwari,vamakshi31@example.com,+918666209601,Male,19,93.1,10.8,0,Medium,No,General,6.22,77,2,0
STU_508552,Ekaraj Wable,mandaoliver@example.com,+919380755211,Male,23,97.3,5.1,1,High,No,Dental,6.18,96,37,0
STU_829121,Yashasvi Borde,ijaya80@example.net,+918969123923,Female,23,90.0,4.4,0,Medium,No,General,8.84,72,13,0
STU_840390,Theodore Borde,wdugal@example.com,+918424510079,Male,21,87.5,2.4,0,Medium,Yes,General,6.4,56,11,1
STU_235993,Radha Modi,lavanya18@example.com,+919782754406,Female,20,58.9,1.4,3,High,No,General,6.92,85,45,1
STU_426582,Odika Karan,yatinbatra@example.net,+919757112823,Male,19,84.2,6.8,0,High,No,Dental,8.3,62,18,0
STU_410197,Anika Parmar,chaudryvihaan@example.org,+918227523284,Male,22,81.4,2.5,2,Medium,No,General,8.55,35,40,1
STU_694158,Rajeshri Srinivasan,sachargeetika@example.com,+916427855320,Female,20,84.9,3.0,0,Medium,No,General,6.12,53,46,1
STU_421995,Matthew Agarwal,banjeet43@example.net,+917246447321,Female,21,90.0,4.0,0,Low,No,General,7.77,73,29,1
STU_591672,Turvi Bassi,upasnabaria@example.com,+917298388584,Male,19,87.5,7.4,0,Low,No,Dental,7.94,45,20,1
STU_740041,Urmi Soni,ckale@example.org,+918123628368,Female,19,86.8,8.3,0,High,No,Dental,6.98,30,19,1
STU_452638,Upkaar Natt,merchantchameli@example.com,+919085674164,Female,18,86.8,7.8,0,Medium,No,General,7.86,35,13,0
STU_508576,Warjas Varghese,xparikh@example.net,+919349417922,Male,23,92.9,3.2,0,High,No,Dental,7.91,50,32,1
STU_908871,Champak Gade,neelima86@example.org,+916575810815,Male,18,91.1,4.6,1,Medium,No,General,9.42,98,49,0
STU_137793,Avni Garg,zsabharwal@example.org,+918322193907,Male,21,71.4,2.7,0,Medium,No,Dental,5.62,66,45,1
STU_213970,Chakrika Baria,ahujamaya@example.net,+918725208326,Male,18,88.1,4.2,0,Medium,No,General,9.06,56,39,0
STU_102811,Kamala Deep,wishipathak@example.net,+916974759563,Male,18,74.1,1.7,1,Medium,No,Dental,6.75,46,0,1
STU_706378,Vivaan Modi,krishnagopal@example.org,+919666378934,Male,19,80.9,6.4,0,High,No,Dental,6.97,39,28,1
STU_576017,Hemal Radhakrishnan,gunbirshukla@example.com,+918997838744,Male,21,81.5,4.7,0,Medium,No,Dental,7.5,59,6,0
STU_435668,Ekaraj Deshmukh,lavanya94@example.net,+916829086158,Male,21,79.0,3.9,0,High,No,Dental,6.26,36,18,0
STU_173144,Mugdha Bhakta,vedanath@example.net,+916876482859,Female,22,85.5,1.0,0,High,No,Dental,7.66,77,21,0
STU_728612,Fiyaz Subramanian,bhanumati38@example.com,+918656061210,Female,22,90.6,5.3,0,Medium,No,General,6.68,76,16,1
STU_397454,Anjali Bhargava,hemalbasak@example.com,+917619359321,Male,18,88.7,5.0,1,Medium,No,General,8.05,92,18,0
STU_223403,Unni Dua,kritikavarghese@example.net,+918783130311,Female,20,94.0,1.7,0,High,Yes,Dental,6.89,68,26,0
STU_678344,Ekantika Keer,frederick95@example.org,+917030154312,Male,22,58.0,6.1,1,Medium,No,Dental,7.72,52,48,1
STU_757494,Jagdish Bera,janakiparekh@example.net,+918318171734,Female,23,64.5,4.6,0,Medium,No,Dental,8.97,60,42,0
STU_134824,Tarak Parmar,kdora@example.com,+919447173489,Male,19,69.2,4.1,2,High,No,Dental,6.79,53,18,1
STU_725542,Bachittar Prabhakar,kamdarsamaksh@example.org,+916864831241,Male,23,80.8,6.1,1,Medium,No,Dental,7.91,89,31,1
STU_758299,Warinder Naidu,wsami@example.org,+918812697442,Female,23,67.4,4.2,1,Medium,No,Dental,9.71,99,47,1
STU_563326,Orinder Varkey,purohitreva@example.org,+917993752505,Male,20,94.9,5.7,0,Low,Yes,General,7.82,33,28,0
STU_919871,Gautam Mitra,unni43@example.org,+919016880134,Male,23,66.6,2.2,1,Medium,No,General,7.86,93,16,1
STU_821710,Nathan Krish,buchgautam@example.org,+918036436684,Male,18,98.1,4.9,0,High,No,General,5.7,55,42,0
STU_760822,Riya Krishnan,bhavya14@example.com,+916097919709,Female,18,79.5,4.8,1,High,No,Dental,7.55,50,19,1
STU_735563,Wazir Gaba,advikabahri@example.org,+916460822492,Male,19,97.6,1.5,0,High,No,Dental,8.17,84,16,0
STU_424371,Dayamai Sura,frai@example.com,+916134147925,Female,23,91.2,5.4,2,High,No,Dental,6.98,63,3,1
STU_793831,Indali Prabhu,maanavprasad@example.org,+917498779934,Male,18,83.8,6.1,0,High,No,General,8.01,86,42,0
STU_793229,Lajita Gokhale,krishnamurthyyuvraj@example.com,+916601705275,Female,22,48.2,7.6,0,Medium,Yes,General,6.7,39,9,1
STU_170015,Garima Dhar,sanyadar@example.net,+916644877506,Female,23,78.5,3.0,0,Medium,No,Dental,8.01,34,29,1
STU_891902,Aishani Om,yashicabhat@example.net,+918138975802,Male,23,95.4,3.1,0,Low,No,Dental,9.18,96,46,0
STU_267068,Jason Loke,sachdevaforum@example.net,+918397009479,Male,20,76.0,1.1,0,Medium,No,General,7.51,74,31,0
STU_307868,Samuel D’Alia,dkant@example.org,+916013919172,Female,21,88.3,6.0,0,High,No,General,8.72,30,4,0
STU_108050,William Sandhu,matthew61@example.net,+919512148858,Female,23,71.6,3.6,1,Medium,No,General,8.14,31,27,1
STU_772986,Anamika Goyal,anandzashil@example.net,+918930476025,Male,18,95.4,3.2,0,High,No,General,5.51,52,0,1
STU_849403,Ikbal Sur,rajeshrichatterjee@example.net,+916157219179,Male,23,68.2,3.1,0,Medium,No,Dental,7.89,86,26,0
STU_290121,Viraj Khare,ramaswamyarya@example.net,+916547936027,Female,23,84.6,4.1,2,Low,No,General,6.87,76,45,0
STU_798124,Dhriti Keer,devansh64@example.org,+919184901212,Male,19,79.0,1.6,0,Medium,No,General,7.95,96,9,0
STU_379882,Madhav Dutt,yahluwalia@example.com,+917558742778,Female,21,66.0,3.8,0,Low,No,General,7.28,51,42,0
STU_734892,Brijesh Dass,faraj94@example.org,+917301062113,Female,20,96.4,5.0,0,Low,No,Dental,6.79,39,4,0
STU_787972,Nisha Bajwa,bhatnagarrishi@example.com,+916928026477,Male,18,83.4,7.2,0,Low,No,General,6.91,89,14,1
STU_731414,Kalpit Raju,warindersarkar@example.org,+919489000853,Female,22,79.8,12.4,0,Low,No,General,7.49,71,14,0
STU_608470,Simon Chatterjee,dhritimanda@example.net,+919164017533,Male,22,88.8,13.2,0,High,No,General,8.64,75,2,0
STU_268789,Rehaan Nayak,deepchakrika@example.net,+917496086077,Female,22,54.0,3.2,0,Medium,No,Dental,6.79,64,3,0
STU_770464,Hitesh Bail,urvashichadha@example.com,+918647883417,Male,19,90.9,4.5,1,High,No,Dental,8.06,55,7,1
STU_749879,Aachal Karan,eta26@example.org,+917336837638,Female,20,85.7,9.6,0,High,No,Dental,6.19,50,49,1
STU_295321,Gautami Mukhopadhyay,ogrewal@example.org,+918704274073,Male,22,90.0,5.2,0,Medium,No,General,8.04,86,7,0
STU_950219,Farhan Varma,jananipadmanabhan@example.net,+917077836035,Female,18,90.5,0.9,0,High,No,Dental,7.28,57,3,0
STU_938634,Jalsa Tripathi,braramaira@example.org,+919275392316,Male,23,90.5,6.5,0,Medium,No,Dental,8.62,86,25,0
STU_441869,Barkha Borra,dyalxavier@example.org,+918039489483,Female,21,93.0,1.4,2,Medium,No,Dental,8.03,55,35,1
STU_827178,Ranveer Chand,ucchalchatterjee@example.net,+918301600998,Male,20,93.7,7.0,0,High,No,General,8.91,76,38,0
STU_345335,Victor Natarajan,januja25@example.org,+917449875418,Male,21,68.3,1.0,0,Medium,No,General,7.69,90,17,0
STU_428345,Pooja Palla,ishwar26@example.com,+918940080761,Male,19,66.5,2.4,0,Medium,Yes,Dental,5.32,53,45,1
STU_282542,Aryan Saha,vmunshi@example.net,+919014909683,Female,22,78.8,7.7,0,Low,No,Dental,6.62,92,40,0
STU_269082,Timothy Handa,kallagagan@example.org,+918743030356,Female,20,94.1,4.5,0,Medium,No,Dental,8.24,50,20,1
STU_426529,Manthan Oommen,dalbirbava@example.com,+917956002979,Female,23,90.3,1.2,0,Low,No,Dental,7.4,89,45,0
STU_269926,Girindra Setty,gvarughese@example.com,+917653509342,Male,19,87.9,4.2,0,High,No,General,8.31,39,49,1
STU_761921,Harinakshi Muni,sunderaditya@example.org,+918535754939,Female,18,95.5,4.3,0,Medium,No,General,5.0,92,7,0
STU_282660,Bhavini Khosla,warda43@example.org,+917390447248,Female,18,84.1,4.5,0,Low,No,General,7.81,48,6,0
STU_552158,Ekansh Ram,pahal11@example.net,+916196072614,Male,19,71.1,2.5,0,High,No,Dental,6.37,37,7,0
STU_512360,Leena Natarajan,jagratimajumdar@example.net,+918128702398,Male,23,82.4,0.8,0,Low,No,General,7.12,97,41,0
STU_993595,Upasna Kibe,wadhwatripti@example.net,+916452659685,Male,21,82.0,7.4,0,Medium,Yes,Dental,7.63,56,48,1
STU_932619,Nihal Sem,hyohannan@example.com,+919738951117,Male,20,89.8,4.1,0,High,No,Dental,7.09,72,7,0
STU_718883,Fitan Jha,varsha31@example.net,+916611107040,Male,21,97.9,7.5,0,Medium,No,General,8.01,57,43,1
STU_354081,Zansi Yohannan,hredhaan43@example.net,+916078129125,Male,20,79.4,3.6,0,Medium,No,Dental,7.05,47,36,0
STU_899354,Manya Bhat,rgulati@example.net,+917620151681,Female,18,98.6,1.9,0,High,No,General,8.75,45,44,0
STU_674727,Mahika Chakrabarti,rattanoviya@example.net,+919157846000,Male,21,79.9,3.6,0,High,No,General,8.9,34,5,0
STU_291246,Pallavi Banerjee,tchoudhry@example.org,+919072927708,Male,21,98.7,3.6,1,Medium,No,General,5.68,74,7,1
STU_205993,Ishani Bhatti,walipushti@example.net,+918196313595,Male,21,64.6,2.7,1,Low,No,General,8.05,38,37,1
STU_837131,Chandran Gupta,mmani@example.net,+916926578188,Male,23,96.4,3.8,0,Medium,Yes,Dental,9.48,31,43,0
STU_312859,Urishilla Jha,bhanumatimani@example.org,+919175334700,Female,22,92.0,2.1,0,Medium,No,General,6.93,44,4,0
STU_597256,Veda Nigam,gangulykalpit@example.org,+916722341106,Male,18,92.5,6.8,1,Medium,No,General,7.14,84,46,0
STU_424452,Lila Kibe,zgole@example.org,+916607803118,Female,18,88.6,1.8,0,Low,No,General,6.24,35,43,0
STU_239682,Maanav Mandal,krishnaomya@example.org,+918216455946,Male,22,91.9,4.7,0,Low,No,General,7.28,61,30,0
STU_816495,Zarna Nagarajan,hredhaan40@example.com,+917553613711,Female,19,77.9,8.8,0,Medium,No,Dental,7.46,50,8,0
STU_338161,Sneha Ranganathan,sarnachameli@example.com,+916403227489,Female,20,89.2,7.3,0,Medium,No,Dental,6.56,34,27,1
STU_985440,Vanya Pathak,yogichasmum@example.com,+919267146070,Female,23,89.1,6.1,0,Low,Yes,Dental,7.18,31,23,0
STU_540378,Lipika Bhagat,divyakhalsa@example.com,+917704299894,Male,20,70.6,3.9,0,Medium,No,General,7.24,92,37,0
STU_874314,Upadhriti Ratti,chahaljasmit@example.com,+917939529810,Female,18,83.3,8.9,0,Medium,No,General,8.97,82,26,1
STU_570968,Laksh Balay,harininarayanan@example.org,+919844630902,Female,22,84.0,3.4,0,Low,No,General,7.19,64,2,0
STU_697989,Akshay Narasimhan,patelikbal@example.com,+919326161194,Male,23,89.4,2.8,1,High,No,Dental,7.33,36,16,1
STU_444425,Eta Tandon,pviswanathan@example.com,+916542592221,Male,22,70.1,1.7,0,Medium,No,General,9.01,79,16,1
STU_165508,Upasna Ratti,faras35@example.net,+919928667544,Female,20,85.7,2.1,0,High,No,Dental,6.28,56,42,0
STU_863897,Maya Chana,gaurang53@example.net,+918568591642,Female,21,84.1,1.7,0,Medium,No,Dental,7.19,67,18,0
STU_529492,Ojasvi Narula,egokhale@example.com,+917935658720,Female,20,78.8,5.3,1,Medium,No,Dental,7.32,69,47,0
STU_529558,Libni Nagy,abhapalla@example.com,+918491232641,Male,22,85.3,6.0,1,Medium,No,Dental,9.01,81,22,1
STU_927624,Thomas Dugar,dsha@example.com,+917794502851,Female,22,84.8,2.4,0,High,No,General,8.74,44,34,1
STU_766001,Ishwar Jaggi,xraja@example.org,+917555258665,Male,20,88.3,11.3,0,Medium,No,General,6.23,75,4,0
STU_556197,Bachittar Contractor,gshukla@example.com,+918865588224,Male,19,81.5,8.8,0,High,No,Dental,6.42,43,25,1
STU_101826,Daksh Bains,hhans@example.org,+919263417150,Male,19,95.1,3.0,0,High,Yes,General,6.74,60,45,0
STU_784556,Tripti Barad,ahujaviraj@example.net,+916083929055,Female,23,72.0,0.9,0,Low,No,General,9.17,90,7,1
STU_572114,Lopa Bhakta,aarnavchoudhry@example.com,+919429621582,Female,22,84.5,3.0,0,Medium,No,Dental,8.63,75,18,0
STU_815494,Devika Dubey,nilimachowdhury@example.org,+917253165838,Female,20,74.8,2.0,2,Low,Yes,General,6.75,30,5,1
STU_998606,Bakhshi More,choudhurydakshesh@example.net,+917584444119,Male,23,82.3,4.4,0,Medium,No,General,7.79,92,25,0
STU_966101,Karan Hora,forumdora@example.com,+919198784980,Female,21,72.3,6.9,0,Medium,No,Dental,8.58,70,1,0
STU_270937,Fitan Kata,balaypraneel@example.com,+918180837794,Male,22,88.3,3.0,2,Low,No,Dental,6.51,35,33,1
STU_705727,Mason Vora,liamwali@example.com,+918670237281,Female,23,85.3,1.0,0,Low,No,Dental,7.54,42,23,0
STU_760782,William Upadhyay,jasmit63@example.com,+916996035522,Male,18,63.8,5.4,1,Medium,No,Dental,7.26,70,27,0
STU_921153,Aarnav Dalal,yashodharasabharwal@example.com,+918605020928,Male,18,82.0,4.2,0,Medium,No,Dental,5.8,66,41,0
STU_165934,Wahab Mani,zehaangolla@example.com,+919175064949,Male,19,70.7,5.0,0,Medium,No,Dental,7.54,37,45,0
STU_556023,Parth Pathak,bbawa@example.net,+918033551024,Male,20,81.6,6.2,1,High,No,Dental,8.92,71,9,1
STU_865147,Meera Karpe,tcherian@example.com,+919921883199,Male,18,83.1,1.9,0,Low,No,Dental,8.89,35,0,0
