student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,class_level,cgpa,homework_rate,parent_meetings,dropout_status
STU_686574,Mahika Srinivas,kannananita@example.com,+919136710138,Female,22,75.0,3.5,0,High,No,10th,7.76,81,4,0
STU_478752,Rachana Pall,sameshkale@example.net,+916013574098,Male,20,80.4,3.5,0,Medium,No,12th,8.87,49,4,0
STU_429905,Arunima Thakkar,ladbanjeet@example.org,+916262913405,Male,22,75.2,0.7,1,High,No,10th,8.98,65,3,0
STU_816970,Girik Mani,laksh36@example.com,+916648714965,Male,22,80.1,0.9,0,High,No,12th,7.49,81,2,0
STU_572921,Gopal Bassi,cbail@example.net,+918546677446,Male,20,98.2,4.6,0,Medium,No,12th,7.42,95,4,0
STU_637629,Andrew Pradhan,uvirk@example.com,+919580347540,Male,18,83.9,2.9,0,Medium,Yes,12th,6.27,64,3,1
STU_700873,Shaurya Mahajan,prakashanya@example.com,+917581531745,Female,22,82.6,6.4,1,High,Yes,10th,8.78,30,3,1
STU_904196,Ubika Deep,hritiksinghal@example.com,+916899669688,Male,23,79.1,3.4,2,High,No,12th,7.84,75,2,1
STU_318905,Wridesh Gokhale,vidhi53@example.net,+916713591258,Female,21,85.3,5.8,0,Medium,No,10th,7.94,23,0,0
STU_102662,Caleb Sant,singhviraj@example.org,+919202758129,Male,19,86.6,3.5,0,Medium,No,12th,8.24,34,0,1
STU_339182,Gaurika Sethi,jai76@example.com,+916658451746,Male,20,76.1,3.8,1,Medium,No,10th,6.36,78,1,1
STU_502880,Balveer Singh,bhanumati64@example.com,+918991350582,Female,23,89.6,7.4,0,High,No,12th,9.96,24,0,0
STU_674852,Vasana Chaudhari,esahni@example.org,+917647594403,Male,21,80.8,3.5,1,Medium,No,10th,8.27,85,2,0
STU_244934,Wahab Dixit,samar77@example.org,+918311475015,Female,21,91.5,3.1,0,Medium,No,12th,6.25,77,4,0
STU_505069,Ishanvi Shanker,duamugdha@example.org,+917711442079,Male,23,88.1,1.5,0,Medium,No,10th,9.18,49,2,0
STU_584025,Ekantika Mann,samarlalla@example.com,+918368031705,Male,21,89.6,6.8,1,Medium,No,10th,7.28,26,2,0
STU_307763,Guneet Samra,andrewdivan@example.org,+918467029481,Female,20,75.7,6.2,1,Low,No,10th,6.46,28,2,1
STU_626879,Dominic Saran,chokshijacob@example.com,+918931710823,Female,19,82.7,3.2,0,High,No,10th,6.36,68,2,0
STU_145985,Oviya Doshi,saurora@example.org,+916140923356,Male,23,93.2,10.6,0,Medium,No,12th,6.06,99,4,0
STU_957440,Tripti Naidu,okapoor@example.com,+918483380346,Male,22,80.8,1.6,0,Medium,No,10th,7.44,25,2,1
STU_945205,Urishilla Goswami,mekhala08@example.net,+918925728081,Female,18,89.4,8.7,1,Medium,No,10th,10.0,97,2,0
STU_941489,Shravya Deshpande,skala@example.com,+916795510703,Male,22,77.0,5.0,0,High,No,10th,8.47,44,4,1
STU_925920,Balveer Kumer,bchanda@example.net,+917225149615,Male,19,67.4,3.9,0,Medium,Yes,12th,7.6,88,1,0
STU_640099,Radhika Viswanathan,aryaorinder@example.net,+919304013411,Male,21,83.6,5.4,0,High,No,12th,9.0,72,1,0
STU_377121,Kai Dyal,rbalay@example.com,+916689285853,Female,19,60.6,4.9,1,High,Yes,10th,8.15,80,2,0
STU_687112,Ekaraj Nadig,vihaan68@example.org,+917265965832,Male,21,92.7,3.2,0,High,No,12th,7.43,60,2,0
STU_435273,Kiaan Sandhu,ichand@example.net,+917602371213,Male,20,82.6,3.7,1,Medium,No,12th,5.99,27,0,1
STU_502657,Widisha Palan,tbarad@example.org,+919152047935,Male,23,85.7,0.5,0,High,No,10th,5.26,80,1,0
STU_369673,Yagnesh Yohannan,charvi29@example.org,+919616983564,Male,21,97.4,4.7,1,Medium,No,10th,7.58,59,2,1
STU_585050,Onkar Garde,samar27@example.net,+919803861634,Male,20,91.1,4.1,0,High,No,10th,8.75,59,3,0
STU_512838,Harini Sethi,sara80@example.org,+916601119829,Male,18,66.6,5.4,0,Medium,No,10th,6.01,89,2,0
STU_106664,Urvashi Sahni,baljiwan56@example.net,+919408557063,Female,23,82.1,3.4,1,Medium,No,12th,8.53,96,0,0
STU_214255,Ekaja Bobal,shauryaparekh@example.net,+918950962407,Male,22,74.2,9.3,1,High,No,10th,5.4,24,0,1
STU_324485,Nitesh Khare,wdada@example.com,+919436884608,Male,23,86.7,1.9,0,Medium,No,12th,7.52,31,2,1
STU_593107,Yuvraj Jayaraman,zayan38@example.com,+918598365144,Male,19,84.3,4.4,0,Medium,No,12th,7.6,24,3,1
STU_579632,Baghyawati Kade,rishi90@example.org,+916800041558,Female,21,86.2,4.3,0,Medium,Yes,10th,5.26,40,2,1
STU_300471,Rachit Arya,anaysahni@example.com,+918554509327,Male,21,90.0,7.4,0,High,Yes,10th,6.88,40,3,0
STU_286248,Varsha Mangal,tandonfaris@example.net,+917649316818,Female,23,89.9,9.3,0,Low,No,10th,6.48,62,0,0
STU_962145,Krish Oza,ranveergoda@example.net,+917961560909,Male,18,61.3,0.9,0,Low,No,10th,9.89,38,2,1
STU_904873,Mitesh Seshadri,jpall@example.com,+916936516590,Male,21,92.2,3.8,0,High,No,12th,9.79,31,1,0
STU_450051,Daksha Mukherjee,mangatzashil@example.net,+917432755771,Male,22,88.4,2.6,0,High,No,10th,8.12,85,4,0
STU_235211,Aditya Krish,banikjagvi@example.net,+918370055464,Female,19,91.5,1.7,0,High,No,12th,8.03,88,2,1
STU_696710,Kalpit Gole,unnatichawla@example.com,+919430601309,Male,23,87.5,3.3,0,Medium,No,10th,7.45,76,3,0
STU_793950,Barkha Nath,benjamin53@example.net,+919684486096,Female,20,90.3,3.6,0,Medium,No,12th,7.03,71,4,0
STU_978949,Dayita Varma,ekanshmangal@example.org,+916053867597,Male,19,81.4,6.7,0,Medium,No,10th,9.01,72,3,1
STU_518908,Falak Behl,leena33@example.com,+919887342240,Male,18,82.0,5.8,1,High,No,10th,8.72,58,3,0
STU_153690,Chaman Chadha,adya62@example.net,+919394512719,Male,18,83.6,9.8,0,Medium,No,12th,10.0,23,0,1
STU_834923,Falak Ramakrishnan,george11@example.org,+916811853942,Male,21,84.8,3.4,0,Medium,No,12th,5.7,69,2,0
STU_827357,Dalaja Chaudry,bhavyachakrabarti@example.org,+916947317499,Female,23,85.0,3.2,0,Medium,No,12th,6.24,98,1,0
STU_143601,Chameli Kata,danijanaki@example.net,+917888279081,Male,23,97.1,2.2,0,Medium,No,12th,6.73,40,4,0
STU_427401,Netra Kothari,adyadeshpande@example.com,+918152872267,Male,18,87.8,5.3,1,Low,No,10th,9.06,90,1,0
STU_369071,Falan Balan,sachdevaisaac@example.net,+916112312084,Male,21,75.7,9.3,0,Low,Yes,10th,8.48,56,1,0
STU_776155,Ekbal Dhawan,uppalgautam@example.net,+918387681322,Male,20,61.2,6.3,0,Low,No,10th,8.23,77,4,0
STU_619861,Ekaraj Mistry,ekbal84@example.net,+916838511104,Male,23,84.2,6.3,0,High,No,10th,10.0,33,2,0
STU_384389,Unnati Tata,bhanumati40@example.net,+917071009721,Male,23,97.9,13.4,0,High,Yes,12th,6.38,52,2,0
STU_326393,Dayita Devi,nandinichanda@example.net,+918296627434,Male,23,86.1,3.3,0,High,Yes,10th,7.69,73,4,0
STU_939183,Jeremiah Edwin,tarakganguly@example.net,+919631804368,Female,23,94.6,3.1,1,Medium,No,10th,6.05,72,3,1
STU_416662,Vidhi Goyal,netra47@example.net,+918488290301,Male,23,68.8,2.9,0,Medium,No,12th,7.41,89,0,0
STU_627956,Om Rana,jeet85@example.net,+917798050900,Female,20,89.4,3.8,2,Medium,No,10th,9.82,70,0,1
STU_188674,Baghyawati Sengupta,gillagastya@example.com,+917660980814,Male,19,91.3,2.2,0,Low,No,12th,5.51,22,1,0
STU_716230,Gunbir Ratti,kamyagoel@example.org,+917603730198,Female,23,92.9,7.2,0,Low,No,12th,10.0,81,1,0
STU_530770,Jack Bath,sara69@example.net,+919257088583,Male,19,91.1,0.8,0,Low,Yes,12th,6.62,72,2,0
STU_231507,Imaran Dara,evyas@example.org,+918550788638,Female,23,80.9,2.8,0,High,No,10th,6.27,49,3,1
STU_420101,Kala Kari,wmurty@example.com,+917748902470,Female,21,97.1,5.0,0,Medium,No,10th,6.47,48,1,1
STU_845848,Aditya Dhar,sanyabobal@example.net,+916065270683,Male,22,93.4,12.0,0,Medium,No,10th,8.34,58,2,0
STU_520323,Saanvi Choudhury,ayushiyer@example.com,+916812205183,Male,21,92.3,6.6,0,Low,No,12th,5.15,32,4,1
STU_771092,Manya Natt,zchauhan@example.org,+917693363081,Female,21,74.9,2.6,2,Medium,No,10th,4.62,20,4,1
STU_723236,Yatin Boase,wallaanay@example.com,+919732574742,Female,19,83.5,3.6,1,Medium,No,10th,6.55,99,1,0
STU_666990,Ayushman Apte,somandhruv@example.com,+916875718015,Female,21,86.2,1.5,2,High,Yes,12th,5.83,96,4,1
STU_925086,Andrew Palla,tandonraksha@example.com,+917658497561,Female,20,85.6,10.6,0,High,No,10th,6.93,54,2,1
STU_200886,Luke Yohannan,kala17@example.com,+918040729157,Female,23,91.7,3.5,0,Medium,No,12th,9.13,69,0,0
STU_263279,Radha Dey,alkahalder@example.net,+918758434241,Female,20,90.4,2.3,0,High,No,12th,7.22,55,2,1
STU_819687,Veda Jha,subramaniansanya@example.com,+918936521955,Female,18,84.1,3.8,0,Medium,No,12th,9.84,82,2,1
STU_803642,Qarin Pai,noah53@example.org,+919734811919,Female,20,82.8,0.7,0,High,No,12th,6.39,89,1,1
STU_902139,Samar Deol,vedika40@example.org,+916682079154,Male,19,72.2,3.1,0,High,No,12th,9.16,22,1,0
STU_104846,Christopher Palla,shettymaanas@example.org,+917795605104,Female,19,82.7,7.4,1,High,No,10th,7.93,30,2,0
STU_166735,Pranav Kanda,hamsinidhawan@example.net,+919109103304,Female,20,80.5,4.0,0,Medium,No,10th,9.26,57,0,0
STU_905944,Ishanvi Varty,fitanchaudhuri@example.org,+919848533533,Female,21,87.5,3.1,0,Medium,No,10th,9.97,39,2,0
STU_890587,Wakeeta Ray,obabu@example.org,+919667744855,Male,22,67.4,3.2,0,Low,No,10th,6.63,44,2,0
STU_669799,Barkha Nadig,sdugar@example.org,+917926594464,Female,22,90.0,6.6,0,High,No,10th,6.76,62,3,0
STU_137567,Matthew Karnik,kalayagnesh@example.net,+918838574186,Male,19,90.5,5.3,0,High,Yes,10th,5.99,42,3,1
STU_568885,Atharv Nayak,upadhritibabu@example.org,+916092444774,Male,23,85.6,6.0,0,Medium,No,10th,6.87,93,1,0
STU_306901,Vihaan Brar,dhriti01@example.net,+917268635925,Female,18,88.2,2.1,0,Medium,No,10th,4.24,62,1,0
STU_387240,Gavin Wali,mugdha68@example.org,+917131420548,Female,19,84.1,3.1,0,High,No,10th,5.54,59,3,0
STU_428205,Mugdha Bajwa,zaitradeo@example.org,+918947642776,Female,20,68.9,6.0,0,Low,Yes,10th,6.99,81,0,0
STU_563301,Gagan Gala,fmander@example.org,+919889251176,Female,21,76.2,9.6,0,Medium,No,12th,9.15,77,0,0
STU_716469,Oscar Patel,anneyadavi@example.net,+919911679376,Male,23,91.6,1.9,0,Low,No,10th,4.32,72,3,0
STU_680598,Gopal Comar,tanmayi43@example.net,+917829212202,Male,20,93.5,3.3,1,Medium,No,12th,7.58,45,0,1
STU_606824,Aayush Kalita,xviswanathan@example.org,+916930969069,Male,21,87.0,1.0,1,Low,No,10th,6.55,42,2,1
STU_688876,Finn Memon,bachittar19@example.net,+917730000713,Male,23,79.9,10.2,1,Medium,No,12th,8.38,51,3,1
STU_536096,Wyatt Suresh,samrafaraj@example.net,+919778163709,Male,20,77.1,2.6,0,Medium,Yes,12th,7.85,44,2,1
STU_398280,Advika Nagi,jason74@example.org,+919084619747,Female,18,93.7,3.2,2,Medium,No,12th,8.07,80,1,1
STU_983333,Caleb Lalla,jason93@example.org,+916511932279,Female,23,96.4,11.4,0,Medium,No,10th,6.69,63,3,0
STU_141307,Hritik Parikh,kashishhalder@example.com,+919595080528,Female,23,66.4,3.5,0,Low,Yes,12th,8.8,22,2,1
STU_949550,Madhavi Narasimhan,pandeyijaya@example.org,+919341599564,Female,23,62.2,1.3,0,High,No,12th,7.51,20,4,1
STU_123094,Vasatika Tandon,ekantamannan@example.net,+917893173097,Male,18,60.4,3.0,0,Medium,No,10th,9.18,69,3,0
STU_765212,Bhanumati Kale,vasanamall@example.org,+917238958542,Male,22,34.5,1.6,1,Low,No,12th,7.89,86,2,0
STU_264900,Urvashi Venkataraman,rachana01@example.net,+917913968902,Female,23,75.7,3.9,0,Medium,Yes,12th,7.7,79,3,0
STU_745311,Eesha Bhavsar,ssaraf@example.com,+916139488842,Male,21,75.8,0.7,0,Medium,No,10th,9.04,67,1,1
STU_296155,Joshua Mody,mgulati@example.com,+917307973024,Male,19,92.4,1.2,0,High,No,10th,7.66,70,0,1
STU_195474,Hemang Vora,kondaanya@example.net,+917420342557,Female,20,84.5,2.0,1,Low,No,10th,8.46,84,3,1
STU_610974,Darpan Agate,sbarman@example.org,+918686545899,Female,18,91.0,1.0,0,Low,No,12th,10.0,82,4,0
STU_899774,Lakshmi Sanghvi,oscarshroff@example.org,+918147306415,Female,18,60.2,8.3,1,Medium,Yes,12th,7.93,27,3,1
STU_287464,Adya Chaudhry,aarush38@example.net,+916117362469,Male,19,93.7,8.9,0,High,No,10th,9.34,36,4,1
STU_528092,Damyanti Kala,amrita67@example.com,+918164890706,Male,21,85.6,5.8,0,Medium,No,10th,4.22,97,1,0
STU_754019,Ojas Borde,ddua@example.org,+918923492143,Male,22,90.5,10.9,0,High,No,10th,10.0,81,1,0
STU_801583,Abeer Talwar,ranganathanrishi@example.org,+916433376344,Female,22,94.5,10.0,0,High,No,12th,8.47,58,3,0
STU_681487,Urvashi Ratti,agatebrijesh@example.com,+918962406041,Male,21,98.1,1.4,0,High,No,10th,7.97,43,4,1
STU_546851,Aditya Murty,wagledarsh@example.com,+917837051515,Male,21,93.7,3.3,0,Low,Yes,12th,5.7,80,1,0
STU_141883,Yashasvi Johal,rajuaarav@example.org,+918907615172,Female,18,92.9,5.4,0,Medium,No,10th,6.68,38,1,0
STU_737989,Hardik Panchal,anyadalia@example.com,+916776276259,Male,22,90.7,8.3,1,High,No,10th,8.79,60,0,0
STU_753983,Noah Khatri,nayarmason@example.org,+918613360520,Male,18,35.0,6.9,0,Low,No,12th,8.11,35,2,0
STU_314809,Onveer Ghosh,nkothari@example.net,+918856116258,Male,19,93.1,4.5,0,High,No,10th,9.24,93,0,0
STU_349758,Joshua Goel,brijeshparmar@example.com,+916072031357,Female,22,85.8,6.1,0,Low,No,10th,10.0,72,2,1
STU_914803,Janya Bir,chaudhrysai@example.net,+919825204787,Female,20,67.0,3.5,0,Medium,No,10th,5.21,55,3,0
STU_897925,Tamanna Mand,goswamibaljiwan@example.net,+917743686451,Female,23,72.8,5.3,0,Low,No,10th,6.41,39,1,0
STU_213937,Qarin Talwar,zachariahdevansh@example.net,+919905568628,Male,22,84.0,0.9,0,Medium,No,12th,7.55,38,0,0
STU_406268,Hitesh Chakrabarti,nkeer@example.com,+918758137216,Female,18,75.3,9.7,0,High,No,12th,5.52,43,4,1
STU_872967,Meghana Bali,tamannasibal@example.com,+919721125235,Male,21,77.0,4.5,0,Medium,Yes,12th,8.36,43,2,0
STU_548417,Mason Dubey,tanmayi06@example.org,+919688038564,Female,20,93.5,5.3,0,High,No,12th,5.87,41,3,1
STU_501590,Mekhala Khare,rdyal@example.org,+917070341393,Male,21,97.8,3.0,0,Medium,No,12th,7.5,20,1,1
STU_650230,Odika Sekhon,ebawa@example.net,+918123986024,Male,23,87.2,3.3,1,High,No,10th,9.06,87,0,0
STU_469737,Eta Din,aarinitalwar@example.com,+917855232056,Male,19,86.8,3.1,1,Low,No,12th,8.16,57,4,1
STU_450911,Irya Bhattacharyya,jhalakshenoy@example.org,+919257116556,Male,18,75.7,4.7,0,Medium,No,10th,7.82,85,2,0
STU_716707,Krishna Dave,ayaanratti@example.org,+918364210279,Female,20,83.2,1.4,0,High,No,10th,6.82,44,2,0
STU_862584,Lohit Pillai,rohan51@example.org,+917241709818,Male,20,54.2,2.4,0,Low,No,12th,5.98,46,4,1
STU_687728,Ati Biswas,darika76@example.org,+919539872569,Female,21,98.8,12.3,0,Low,No,12th,8.25,95,1,0
STU_501443,Tamanna Sarraf,shivani06@example.com,+916300385498,Male,18,62.4,2.5,0,Medium,No,10th,10.0,58,2,1
STU_770137,Chanakya Thakur,kmani@example.com,+916994076673,Male,20,89.9,7.0,0,Medium,No,10th,5.15,45,0,0
STU_394665,Saanvi Tak,hgoda@example.com,+916666598880,Female,18,82.4,6.4,1,Medium,Yes,12th,7.8,96,1,0
STU_708651,Veer Merchant,norisudiksha@example.org,+917341644904,Male,19,93.1,2.4,0,Medium,No,10th,7.76,54,0,0
STU_478034,Falak Barman,jaibava@example.com,+916417104551,Female,19,80.2,3.8,1,Low,No,12th,9.08,78,3,1
STU_244393,Raghav Modi,uchoudhury@example.org,+919605337805,Male,21,95.4,5.2,0,Medium,Yes,12th,7.52,75,4,0
STU_648735,Harita Ben,pwali@example.com,+917058183457,Male,21,93.3,4.3,1,Medium,No,10th,8.72,75,0,0
STU_165374,Champak Pandya,yachananatt@example.com,+916067082707,Female,20,82.9,4.6,0,High,No,10th,6.28,20,0,1
STU_129378,Darika Walla,ydugal@example.net,+916647552287,Male,19,87.4,4.3,0,Low,Yes,10th,7.57,33,2,0
STU_282570,Rachita Tella,panditmaanav@example.org,+918338545447,Male,21,62.9,1.7,0,High,No,10th,6.18,36,1,1
STU_370292,Guneet Dhawan,yauvani48@example.org,+918834973980,Male,21,88.8,5.5,0,Medium,No,12th,6.39,60,1,0
STU_103773,Champak Yadav,ebandi@example.com,+917615703522,Female,23,94.3,1.9,0,Medium,No,12th,6.58,55,2,1
STU_443530,Vivaan Chander,masonsabharwal@example.com,+918299838590,Male,19,78.4,2.5,0,High,No,10th,6.29,86,4,0
STU_163134,Kabir Agate,ishaninarang@example.net,+918892215552,Male,23,80.6,1.5,0,High,No,10th,7.4,83,4,0
STU_806870,Lucky Dewan,wtiwari@example.net,+918466329464,Male,20,81.8,2.0,0,Medium,No,10th,7.44,27,4,1
STU_538217,Omkaar Thaman,idika77@example.com,+918380778975,Female,21,89.0,11.3,0,Low,No,10th,10.0,65,4,1
STU_999238,Ishita Wason,diyachaudhry@example.com,+916356156201,Male,23,84.5,5.7,0,Medium,No,10th,7.79,91,0,0
STU_121088,Warda Mody,goeldeepa@example.com,+917407529765,Female,18,88.7,6.3,0,Medium,No,10th,9.26,54,1,0
STU_599762,Vasatika Jha,varughesehema@example.com,+919310566379,Female,22,75.6,3.9,0,Medium,No,12th,6.88,59,4,1
STU_260537,Tanveer Ratta,obutala@example.org,+918307070004,Male,20,79.3,1.8,1,High,Yes,12th,6.34,23,3,1
STU_188248,Ishita Palan,uswamy@example.org,+917608653081,Female,22,78.3,13.6,1,High,Yes,10th,6.54,63,4,1
STU_132989,Aarnav Swaminathan,eahuja@example.net,+917851223335,Female,22,63.1,5.7,0,Medium,No,10th,6.92,93,1,0
STU_886637,Luke Handa,falanmani@example.net,+916623908360,Female,18,86.8,1.0,1,High,No,10th,7.49,22,4,0
STU_249617,Mitali Shroff,anvi40@example.com,+916638478195,Male,20,84.7,2.6,0,High,No,12th,5.83,55,0,0
STU_774801,Devika Khanna,wahabkala@example.net,+917057887918,Male,22,77.4,2.0,0,High,No,10th,5.18,52,1,1
STU_523822,Nathaniel Nori,contractorelijah@example.net,+916859224846,Female,20,80.1,6.6,1,High,No,12th,10.0,63,2,1
STU_698145,Onkar Kuruvilla,hdugar@example.net,+916245256212,Female,19,83.4,3.5,0,Medium,No,10th,8.13,84,0,0
STU_140118,Manthan Varty,lallosha@example.org,+919076540777,Female,19,86.6,4.7,0,Medium,No,10th,10.0,67,1,0
STU_710406,Aarav Keer,pallavi06@example.net,+917559760474,Female,20,95.2,1.6,0,Medium,No,12th,7.26,96,3,0
STU_230757,Idika Badami,ktiwari@example.net,+917817303395,Female,21,84.6,1.1,0,Medium,No,10th,8.24,28,3,1
STU_186419,Anirudh Gupta,yauvani00@example.net,+918378660574,Male,18,79.4,4.2,0,High,No,10th,10.0,49,0,0
STU_258160,Hema Vaidya,bhavini34@example.net,+916121210651,Female,19,75.0,3.6,2,High,No,10th,6.01,32,1,1
STU_874984,Daksh Agarwal,daliavidhi@example.net,+916396963352,Male,23,94.3,3.6,0,Medium,No,10th,7.79,65,2,1
STU_997912,Gauri Banerjee,kotamanbir@example.com,+917334443502,Female,20,90.6,4.1,0,Medium,No,10th,5.7,97,2,1
STU_413217,Gavin Samra,azad25@example.com,+916045664414,Male,18,82.4,3.0,1,Medium,No,12th,10.0,80,2,1
STU_559371,Charan Bassi,chanchalben@example.org,+919415705151,Male,21,94.8,4.1,0,Low,No,10th,9.05,67,4,0
STU_902180,Karan Rai,savanttanveer@example.com,+917712193374,Male,21,70.2,6.8,0,Medium,No,12th,7.45,54,1,0
STU_731105,Pallavi Shere,lakshmi00@example.org,+917117587334,Female,18,72.8,11.0,0,High,Yes,12th,5.53,99,3,0
STU_939747,Hardik Kala,kevin78@example.org,+916394946361,Male,19,88.4,5.0,0,Low,No,10th,5.71,44,4,0
STU_201528,Turvi Rege,aagrawal@example.net,+917708883349,Male,21,94.0,6.2,2,Medium,No,12th,6.42,31,0,1
STU_776762,Isaiah Chaudhry,pranitkaur@example.com,+917772235440,Male,20,85.4,4.8,0,Low,No,12th,5.92,30,1,1
STU_546835,Mohini Muni,esodhi@example.net,+916191352965,Female,19,77.2,5.0,1,Medium,No,10th,5.58,39,3,1
STU_408397,Dominic Sachdev,regeparth@example.org,+916352803915,Male,18,85.8,2.4,0,High,No,12th,6.62,82,4,0
STU_274522,Vritti Choudhary,ishakonda@example.org,+918235461532,Female,22,90.2,4.1,0,High,No,10th,8.75,45,3,1
STU_586691,Jagat Nagarajan,ekta19@example.com,+916738282177,Male,23,75.2,3.5,0,Medium,No,10th,9.44,27,1,0
STU_532223,Priya Karnik,kadakiavarsha@example.org,+917441593794,Male,22,84.0,6.7,0,Medium,No,10th,5.77,46,4,1
STU_216771,Ekani Baria,kalayashoda@example.com,+917646133941,Female,22,88.9,2.7,1,Low,No,12th,5.38,65,1,0
STU_814905,Naksh Kade,harinakshi62@example.org,+917137828575,Male,23,63.3,9.0,0,Medium,No,12th,9.31,21,0,1
STU_632735,Damyanti Saini,ivirk@example.org,+918746237989,Female,21,89.2,3.0,2,Medium,No,10th,9.94,22,1,1
STU_106062,Rehaan Shukla,vanyasolanki@example.net,+916892251395,Female,22,96.2,4.8,0,High,No,12th,7.67,48,2,0
STU_144908,Eesha Mishra,rkibe@example.com,+916724376140,Male,19,78.3,3.8,0,Low,No,10th,8.43,23,0,1
STU_339528,Urmi Shanker,suhani75@example.net,+919101895294,Female,21,83.8,5.8,0,Medium,No,10th,6.54,62,3,1
STU_885059,Siya Keer,lopabuch@example.org,+916215657744,Male,22,88.9,6.3,1,Low,No,12th,7.07,62,2,1
STU_573290,Brijesh Kuruvilla,kabir44@example.com,+919054557923,Male,19,96.5,6.2,0,Low,No,10th,4.62,41,4,0
STU_890479,Ucchal Dayal,rajata18@example.net,+916514695352,Female,21,90.8,1.0,0,High,No,10th,7.72,80,3,0
STU_255037,Jyoti Cheema,yachanachahal@example.org,+918325174120,Male,19,90.6,1.6,0,Medium,Yes,12th,6.59,64,4,0
STU_453697,Ekansh Gala,niharikakara@example.com,+919513374043,Male,21,83.9,3.5,0,High,Yes,12th,7.62,79,0,0
STU_223566,Laksh Narain,agrawalcaleb@example.com,+918044387868,Male,18,85.3,3.0,0,High,No,10th,6.76,67,3,0
STU_731850,Shaurya Guha,avi81@example.com,+916643260124,Male,18,80.1,5.3,1,Medium,No,10th,7.86,70,0,1
STU_758746,Devansh Pillai,advaithkaur@example.org,+918249016057,Male,22,88.2,2.2,1,Medium,No,10th,9.62,43,0,1
STU_460432,Wridesh Wagle,tdixit@example.net,+918269853509,Male,22,80.1,3.9,0,Low,No,12th,7.72,58,4,0
STU_284175,Atharv Kothari,vedant84@example.org,+919067061345,Male,22,92.1,4.2,0,Medium,No,10th,5.43,82,4,0
STU_204708,Chanchal Shroff,nirjadevan@example.org,+919959465000,Female,22,59.7,1.3,0,Medium,No,10th,9.97,25,0,1
STU_800159,Krishna Narang,bahadurjitchaudhary@example.com,+917535010690,Male,23,91.6,1.3,0,High,No,10th,6.45,66,3,0
STU_940227,Laban Tak,rparikh@example.org,+919751301762,Female,21,81.8,7.3,0,Low,No,10th,9.03,62,1,1
STU_930761,Chavvi Sen,owen35@example.net,+916349650930,Male,22,86.2,2.7,1,High,No,10th,10.0,33,4,1
STU_233298,Samarth Bala,lakshit10@example.net,+916028016782,Female,19,90.4,4.2,0,Medium,No,10th,8.47,90,0,0
STU_974992,Kavya Bahl,jackbadal@example.net,+919953561461,Male,23,92.3,9.7,0,Low,No,10th,7.67,96,4,0
STU_490775,Sai Tella,qadimvohra@example.org,+916760789302,Female,19,84.1,5.5,1,Medium,No,12th,6.73,86,2,0
STU_292284,Zilmil Dara,sbava@example.com,+917376314646,Male,18,88.6,3.9,0,Medium,No,10th,10.0,24,4,1
STU_294864,Vanya Bath,bhanumatioommen@example.com,+919801336917,Male,23,89.4,2.3,0,High,No,10th,7.33,72,4,0
STU_645194,Mohammed Karnik,hiralbains@example.com,+917944289446,Female,23,94.2,4.9,0,Medium,No,12th,7.49,34,3,0
STU_638536,Rachita Boase,rwason@example.org,+919786636699,Female,20,91.7,6.3,0,Medium,No,10th,7.84,35,1,0
STU_206304,Meera Sharma,snagi@example.org,+917084144073,Female,18,67.4,3.4,1,Medium,No,10th,6.79,63,1,0
STU_292628,Jagdish Sur,dpall@example.org,+919825465518,Female,23,83.0,1.0,0,Medium,No,12th,7.54,48,2,0
STU_242715,Yochana Palan,chandravamakshi@example.org,+917819280835,Male,18,76.6,4.4,0,Medium,No,12th,7.42,65,3,0
STU_329427,Forum Narayan,pranav74@example.com,+917016791677,Female,21,97.7,3.0,0,High,No,10th,7.41,54,2,1
STU_760773,Madhav Keer,jhalakatwal@example.com,+917917010338,Male,20,73.8,7.2,0,Medium,No,10th,8.96,89,3,1
STU_678175,Jyoti Prasad,faras16@example.net,+916810807633,Female,19,90.3,6.0,0,Medium,No,12th,7.09,55,0,0
STU_380404,Osha Tella,chanchalsom@example.com,+919689156487,Female,18,67.4,3.2,1,High,No,10th,6.5,98,0,0
STU_178774,Tamanna Agrawal,pahalarya@example.net,+919843661873,Male,22,87.3,8.2,0,Medium,No,10th,7.44,96,0,0
